"@timestamp","system.cpu.total.norm.pct"
"Oct 6, 2021 @ 14:42:35.653","43.33%"
"Oct 6, 2021 @ 14:42:34.653","33.41%"
"Oct 6, 2021 @ 14:42:33.653","50.26%"
"Oct 6, 2021 @ 14:42:32.653","42.42%"
"Oct 6, 2021 @ 14:42:31.653","57.34%"
"Oct 6, 2021 @ 14:42:30.653","51.26%"
"Oct 6, 2021 @ 14:42:29.653","31.34%"
"Oct 6, 2021 @ 14:42:28.653","46.03%"
"Oct 6, 2021 @ 14:42:27.653","39.45%"
"Oct 6, 2021 @ 14:42:26.653","38.38%"
"Oct 6, 2021 @ 14:42:25.653","45.92%"
"Oct 6, 2021 @ 14:42:24.653","37.69%"
"Oct 6, 2021 @ 14:42:23.653","49.04%"
"Oct 6, 2021 @ 14:42:22.653","34.87%"
"Oct 6, 2021 @ 14:42:21.653","39.72%"
"Oct 6, 2021 @ 14:42:20.653","51.08%"
"Oct 6, 2021 @ 14:42:19.653","23.97%"
"Oct 6, 2021 @ 14:42:18.653","50.26%"
"Oct 6, 2021 @ 14:42:17.653","39.46%"
"Oct 6, 2021 @ 14:42:16.653","31.14%"
"Oct 6, 2021 @ 14:42:15.653","45.11%"
"Oct 6, 2021 @ 14:42:14.653","30.97%"
"Oct 6, 2021 @ 14:42:13.653","31.1%"
"Oct 6, 2021 @ 14:42:12.653","56.51%"
"Oct 6, 2021 @ 14:42:11.653","32.36%"
"Oct 6, 2021 @ 14:42:10.653","48.97%"
"Oct 6, 2021 @ 14:42:09.653","44.32%"
"Oct 6, 2021 @ 14:42:08.653","43.9%"
"Oct 6, 2021 @ 14:42:07.653","46.99%"
"Oct 6, 2021 @ 14:42:06.653","36.37%"
"Oct 6, 2021 @ 14:42:05.653","48.15%"
"Oct 6, 2021 @ 14:42:04.653","28.42%"
"Oct 6, 2021 @ 14:42:03.653","44.94%"
"Oct 6, 2021 @ 14:42:02.653","26.94%"
"Oct 6, 2021 @ 14:42:01.653","42.91%"
"Oct 6, 2021 @ 14:42:00.653","41.39%"
"Oct 6, 2021 @ 14:41:59.653","37.25%"
"Oct 6, 2021 @ 14:41:58.653","42.94%"
"Oct 6, 2021 @ 14:41:57.653","35.98%"
"Oct 6, 2021 @ 14:41:56.653","49.5%"
"Oct 6, 2021 @ 14:41:55.653","37.39%"
"Oct 6, 2021 @ 14:41:54.653","51.92%"
"Oct 6, 2021 @ 14:41:53.653","20.88%"
"Oct 6, 2021 @ 14:41:52.653","44.27%"
"Oct 6, 2021 @ 14:41:51.653","32.83%"
"Oct 6, 2021 @ 14:41:50.653","40.39%"
"Oct 6, 2021 @ 14:41:49.653","40.82%"
"Oct 6, 2021 @ 14:41:48.653","14.99%"
"Oct 6, 2021 @ 14:41:47.653","57.15%"
"Oct 6, 2021 @ 14:41:46.653","37.96%"
"Oct 6, 2021 @ 14:41:45.653","34.77%"
"Oct 6, 2021 @ 14:41:44.653","47.87%"
"Oct 6, 2021 @ 14:41:43.653","17.81%"
"Oct 6, 2021 @ 14:41:42.653","41%"
"Oct 6, 2021 @ 14:41:41.653","35.71%"
"Oct 6, 2021 @ 14:41:40.653","25.4%"
"Oct 6, 2021 @ 14:41:39.653","46.84%"
"Oct 6, 2021 @ 14:41:38.653","32.52%"
"Oct 6, 2021 @ 14:41:37.653","49.2%"
"Oct 6, 2021 @ 14:41:36.653","34.1%"
"Oct 6, 2021 @ 14:41:35.653","43.07%"
"Oct 6, 2021 @ 14:41:34.653","30.8%"
"Oct 6, 2021 @ 14:41:33.653","35.28%"
"Oct 6, 2021 @ 14:41:32.653","42.48%"
"Oct 6, 2021 @ 14:41:31.653","50.25%"
"Oct 6, 2021 @ 14:41:30.653","25.85%"
"Oct 6, 2021 @ 14:41:29.653","48.87%"
"Oct 6, 2021 @ 14:41:28.653","32.32%"
"Oct 6, 2021 @ 14:41:27.653","52.93%"
"Oct 6, 2021 @ 14:41:26.653","35.21%"
"Oct 6, 2021 @ 14:41:25.653","44.87%"
"Oct 6, 2021 @ 14:41:24.653","29.22%"
"Oct 6, 2021 @ 14:41:23.653","45.4%"
"Oct 6, 2021 @ 14:41:22.653","40.61%"
"Oct 6, 2021 @ 14:41:21.653","31.82%"
"Oct 6, 2021 @ 14:41:20.653","42.66%"
"Oct 6, 2021 @ 14:41:19.653","32.75%"
"Oct 6, 2021 @ 14:41:18.653","45.73%"
"Oct 6, 2021 @ 14:41:17.653","31.11%"
"Oct 6, 2021 @ 14:41:16.653","35.21%"
"Oct 6, 2021 @ 14:41:15.653","33.34%"
"Oct 6, 2021 @ 14:41:14.653","33.96%"
"Oct 6, 2021 @ 14:41:13.653","31.28%"
"Oct 6, 2021 @ 14:41:12.653","38.36%"
"Oct 6, 2021 @ 14:41:11.653","31.66%"
"Oct 6, 2021 @ 14:41:10.653","43.13%"
"Oct 6, 2021 @ 14:41:09.653","31.83%"
"Oct 6, 2021 @ 14:41:08.653","33.29%"
"Oct 6, 2021 @ 14:41:07.653","46.41%"
"Oct 6, 2021 @ 14:41:06.653","31.16%"
"Oct 6, 2021 @ 14:41:05.653","38%"
"Oct 6, 2021 @ 14:41:04.653","21.83%"
"Oct 6, 2021 @ 14:41:03.653","22.28%"
"Oct 6, 2021 @ 14:41:02.653","37.99%"
"Oct 6, 2021 @ 14:41:01.653","27.06%"
"Oct 6, 2021 @ 14:41:00.653","41.3%"
"Oct 6, 2021 @ 14:40:59.653","34.79%"
"Oct 6, 2021 @ 14:40:58.653","34.64%"
"Oct 6, 2021 @ 14:40:57.653","33.05%"
"Oct 6, 2021 @ 14:40:56.653","34.79%"
"Oct 6, 2021 @ 14:40:55.653","29.18%"
"Oct 6, 2021 @ 14:40:54.653","35.47%"
"Oct 6, 2021 @ 14:40:53.653","32.34%"
"Oct 6, 2021 @ 14:40:52.653","43.56%"
"Oct 6, 2021 @ 14:40:51.653","27.26%"
"Oct 6, 2021 @ 14:40:50.653","43.27%"
"Oct 6, 2021 @ 14:40:49.653","24.96%"
"Oct 6, 2021 @ 14:40:48.653","35.25%"
"Oct 6, 2021 @ 14:40:47.653","34.87%"
"Oct 6, 2021 @ 14:40:46.653","30.55%"
"Oct 6, 2021 @ 14:40:45.653","37.2%"
"Oct 6, 2021 @ 14:40:44.653","35.76%"
"Oct 6, 2021 @ 14:40:43.653","40.53%"
"Oct 6, 2021 @ 14:40:42.653","37.67%"
"Oct 6, 2021 @ 14:40:41.653","17.97%"
"Oct 6, 2021 @ 14:40:40.653","47.64%"
"Oct 6, 2021 @ 14:40:39.653","43.93%"
"Oct 6, 2021 @ 14:40:38.653","18.86%"
"Oct 6, 2021 @ 14:40:37.653","40.43%"
"Oct 6, 2021 @ 14:40:36.653","49.62%"
"Oct 6, 2021 @ 14:40:35.653","33.17%"
"Oct 6, 2021 @ 14:40:34.654","30.57%"
"Oct 6, 2021 @ 14:40:33.653","31.44%"
"Oct 6, 2021 @ 14:40:32.653","38.93%"
"Oct 6, 2021 @ 14:40:31.653","37.81%"
"Oct 6, 2021 @ 14:40:30.653","17.66%"
"Oct 6, 2021 @ 14:40:29.653","30.57%"
"Oct 6, 2021 @ 14:40:28.653","35.87%"
"Oct 6, 2021 @ 14:40:27.653","32.36%"
"Oct 6, 2021 @ 14:40:26.653","21.58%"
"Oct 6, 2021 @ 14:40:25.653","34.01%"
"Oct 6, 2021 @ 14:40:24.653","24.58%"
"Oct 6, 2021 @ 14:40:23.653","38.04%"
"Oct 6, 2021 @ 14:40:22.653","36.41%"
"Oct 6, 2021 @ 14:40:21.653","39.21%"
"Oct 6, 2021 @ 14:40:20.653","34.17%"
"Oct 6, 2021 @ 14:40:19.653","35.6%"
"Oct 6, 2021 @ 14:40:18.653","29.63%"
"Oct 6, 2021 @ 14:40:17.653","29.03%"
"Oct 6, 2021 @ 14:40:16.653","42.39%"
"Oct 6, 2021 @ 14:40:15.653","32.39%"
"Oct 6, 2021 @ 14:40:14.653","20%"
"Oct 6, 2021 @ 14:40:13.653","39.03%"
"Oct 6, 2021 @ 14:40:12.653","33.04%"
"Oct 6, 2021 @ 14:40:11.653","35.62%"
"Oct 6, 2021 @ 14:40:10.653","37.91%"
"Oct 6, 2021 @ 14:40:09.653","47.53%"
"Oct 6, 2021 @ 14:40:08.653","21.2%"
"Oct 6, 2021 @ 14:40:07.653","31.95%"
"Oct 6, 2021 @ 14:40:06.653","43.94%"
"Oct 6, 2021 @ 14:40:05.653","39.42%"
"Oct 6, 2021 @ 14:40:04.653","24.44%"
"Oct 6, 2021 @ 14:40:03.653","24.1%"
"Oct 6, 2021 @ 14:40:02.653","32.27%"
"Oct 6, 2021 @ 14:40:01.653","33.92%"
"Oct 6, 2021 @ 14:40:00.653","12.01%"
"Oct 6, 2021 @ 14:39:59.653","28.86%"
"Oct 6, 2021 @ 14:39:58.653","20.61%"
"Oct 6, 2021 @ 14:39:57.653","27.79%"
"Oct 6, 2021 @ 14:39:56.653","19.48%"
"Oct 6, 2021 @ 14:39:55.653","14.96%"
"Oct 6, 2021 @ 14:39:54.653","32.82%"
"Oct 6, 2021 @ 14:39:53.653","23.64%"
"Oct 6, 2021 @ 14:39:52.653","22.98%"
"Oct 6, 2021 @ 14:39:51.653","27.93%"
"Oct 6, 2021 @ 14:39:50.653","11.03%"
"Oct 6, 2021 @ 14:39:49.653","25.13%"
"Oct 6, 2021 @ 14:39:48.653","35.9%"
"Oct 6, 2021 @ 14:39:47.653","11.58%"
"Oct 6, 2021 @ 14:39:46.653","23.74%"
"Oct 6, 2021 @ 14:39:45.653","23.39%"
"Oct 6, 2021 @ 14:39:44.653","20.64%"
"Oct 6, 2021 @ 14:39:43.653","18.26%"
"Oct 6, 2021 @ 14:39:42.653","21.33%"
"Oct 6, 2021 @ 14:39:41.653","31.96%"
"Oct 6, 2021 @ 14:39:40.653","12.91%"
"Oct 6, 2021 @ 14:39:39.653","24.08%"
"Oct 6, 2021 @ 14:39:38.653","39.5%"
"Oct 6, 2021 @ 14:39:37.653","16.41%"
"Oct 6, 2021 @ 14:39:36.653","27.92%"
"Oct 6, 2021 @ 14:39:35.653","25.07%"
"Oct 6, 2021 @ 14:39:34.653","33.3%"
"Oct 6, 2021 @ 14:39:33.657","30.14%"
"Oct 6, 2021 @ 14:39:32.653","34.29%"
"Oct 6, 2021 @ 14:39:31.653","19.32%"
"Oct 6, 2021 @ 14:39:30.653","22.58%"
"Oct 6, 2021 @ 14:39:29.653","18.58%"
"Oct 6, 2021 @ 14:39:28.653","32.74%"
"Oct 6, 2021 @ 14:39:27.653","31.75%"
"Oct 6, 2021 @ 14:39:26.653","25.26%"
"Oct 6, 2021 @ 14:39:25.653","28.72%"
"Oct 6, 2021 @ 14:39:24.653","28.43%"
"Oct 6, 2021 @ 14:39:23.653","22.64%"
"Oct 6, 2021 @ 14:39:22.653","27.98%"
"Oct 6, 2021 @ 14:39:21.653","31.3%"
"Oct 6, 2021 @ 14:39:20.653","17.41%"
"Oct 6, 2021 @ 14:39:19.653","22.28%"
"Oct 6, 2021 @ 14:39:18.653","31.34%"
"Oct 6, 2021 @ 14:39:17.653","19.07%"
"Oct 6, 2021 @ 14:39:16.653","26.8%"
"Oct 6, 2021 @ 14:39:15.653","36.46%"
"Oct 6, 2021 @ 14:39:14.653","10.04%"
"Oct 6, 2021 @ 14:39:13.653","30.7%"
"Oct 6, 2021 @ 14:39:12.653","27.16%"
"Oct 6, 2021 @ 14:39:11.653","18.05%"
"Oct 6, 2021 @ 14:39:10.653","21.66%"
"Oct 6, 2021 @ 14:39:09.653","17.94%"
"Oct 6, 2021 @ 14:39:08.653","36.26%"
"Oct 6, 2021 @ 14:39:07.653","19.2%"
"Oct 6, 2021 @ 14:39:06.653","20.16%"
"Oct 6, 2021 @ 14:39:05.653","29.36%"
"Oct 6, 2021 @ 14:39:04.653","13.06%"
"Oct 6, 2021 @ 14:39:03.653","11.62%"
"Oct 6, 2021 @ 14:39:02.653","32.28%"
"Oct 6, 2021 @ 14:39:01.653","15.77%"
"Oct 6, 2021 @ 14:39:00.653","22.8%"
"Oct 6, 2021 @ 14:38:59.653","23.66%"
"Oct 6, 2021 @ 14:38:58.653","23.44%"
"Oct 6, 2021 @ 14:38:57.653","33.16%"
"Oct 6, 2021 @ 14:38:56.653","12.9%"
"Oct 6, 2021 @ 14:38:55.653","26.27%"
"Oct 6, 2021 @ 14:38:54.653","9.71%"
"Oct 6, 2021 @ 14:38:53.653","24.2%"
"Oct 6, 2021 @ 14:38:52.653","14.03%"
"Oct 6, 2021 @ 14:38:51.653","29.79%"
"Oct 6, 2021 @ 14:38:50.653","11.91%"
"Oct 6, 2021 @ 14:38:49.653","35%"
"Oct 6, 2021 @ 14:38:48.653","10.18%"
"Oct 6, 2021 @ 14:38:47.653","31.26%"
"Oct 6, 2021 @ 14:38:46.653","16.16%"
"Oct 6, 2021 @ 14:38:45.653","16.75%"
"Oct 6, 2021 @ 14:38:44.653","13.15%"
"Oct 6, 2021 @ 14:38:43.653","32.86%"
"Oct 6, 2021 @ 14:38:42.653","23.92%"
"Oct 6, 2021 @ 14:38:41.653","25.51%"
"Oct 6, 2021 @ 14:38:40.653","23.94%"
"Oct 6, 2021 @ 14:38:39.653","23.62%"
"Oct 6, 2021 @ 14:38:38.653","13.06%"
"Oct 6, 2021 @ 14:38:37.653","19.17%"
"Oct 6, 2021 @ 14:38:36.653","31.41%"
"Oct 6, 2021 @ 14:38:35.653","14.49%"
"Oct 6, 2021 @ 14:38:34.653","16.88%"
"Oct 6, 2021 @ 14:38:33.653","10.98%"
"Oct 6, 2021 @ 14:38:32.653","28.41%"
"Oct 6, 2021 @ 14:38:31.653","13.32%"
"Oct 6, 2021 @ 14:38:30.653","18.09%"
"Oct 6, 2021 @ 14:38:29.653","23.79%"
"Oct 6, 2021 @ 14:38:28.653","19.7%"
"Oct 6, 2021 @ 14:38:27.653","13%"
"Oct 6, 2021 @ 14:38:26.653","31.44%"
"Oct 6, 2021 @ 14:38:25.653","9.71%"
"Oct 6, 2021 @ 14:38:24.653","23.27%"
"Oct 6, 2021 @ 14:38:23.653","14.57%"
"Oct 6, 2021 @ 14:38:22.653","24.41%"
"Oct 6, 2021 @ 14:38:21.653","19.03%"
"Oct 6, 2021 @ 14:38:20.653","21.37%"
"Oct 6, 2021 @ 14:38:19.653","29.55%"
"Oct 6, 2021 @ 14:38:18.653","11.76%"
"Oct 6, 2021 @ 14:38:17.653","27.47%"
"Oct 6, 2021 @ 14:38:16.653","12.29%"
"Oct 6, 2021 @ 14:38:15.653","23.38%"
"Oct 6, 2021 @ 14:38:14.653","12.91%"
"Oct 6, 2021 @ 14:38:13.653","19.82%"
"Oct 6, 2021 @ 14:38:12.653","21.56%"
"Oct 6, 2021 @ 14:38:11.653","19.05%"
"Oct 6, 2021 @ 14:38:10.653","13.53%"
"Oct 6, 2021 @ 14:38:09.653","34.27%"
"Oct 6, 2021 @ 14:38:08.653","14.09%"
"Oct 6, 2021 @ 14:38:07.653","21.43%"
"Oct 6, 2021 @ 14:38:06.653","14.82%"
"Oct 6, 2021 @ 14:38:05.653","21.69%"
"Oct 6, 2021 @ 14:38:04.653","13.4%"
"Oct 6, 2021 @ 14:38:03.653","26.05%"
"Oct 6, 2021 @ 14:38:02.653","13.75%"
"Oct 6, 2021 @ 14:38:01.653","20.86%"
"Oct 6, 2021 @ 14:38:00.653","16.7%"
"Oct 6, 2021 @ 14:37:59.653","27.84%"
"Oct 6, 2021 @ 14:37:58.653","11.83%"
"Oct 6, 2021 @ 14:37:57.653","21.55%"
"Oct 6, 2021 @ 14:37:56.653","39.97%"
"Oct 6, 2021 @ 14:37:55.653","12.08%"
"Oct 6, 2021 @ 14:37:54.653","21.93%"
"Oct 6, 2021 @ 14:37:53.653","11.25%"
"Oct 6, 2021 @ 14:37:52.653","23.08%"
"Oct 6, 2021 @ 14:37:51.653","32.95%"
"Oct 6, 2021 @ 14:37:50.653","25.23%"
"Oct 6, 2021 @ 14:37:49.653","19.04%"
"Oct 6, 2021 @ 14:37:48.653","13.6%"
"Oct 6, 2021 @ 14:37:47.653","15.87%"
"Oct 6, 2021 @ 14:37:46.653","24.11%"
"Oct 6, 2021 @ 14:37:45.653","15.49%"
"Oct 6, 2021 @ 14:37:44.653","18.75%"
"Oct 6, 2021 @ 14:37:43.653","14.4%"
"Oct 6, 2021 @ 14:37:42.653","20.92%"
"Oct 6, 2021 @ 14:37:41.653","24.84%"
"Oct 6, 2021 @ 14:37:40.653","20.93%"
"Oct 6, 2021 @ 14:37:39.653","12.86%"
"Oct 6, 2021 @ 14:37:38.653","31.34%"
"Oct 6, 2021 @ 14:37:37.653","23.4%"
"Oct 6, 2021 @ 14:37:36.653","27.35%"
"Oct 6, 2021 @ 14:37:35.653","26.62%"
"Oct 6, 2021 @ 14:37:34.653","24.81%"
"Oct 6, 2021 @ 14:37:33.653","16.54%"
"Oct 6, 2021 @ 14:37:32.653","19.28%"
"Oct 6, 2021 @ 14:37:31.653","17.92%"
"Oct 6, 2021 @ 14:37:30.653","18.34%"
"Oct 6, 2021 @ 14:37:29.653","22.95%"
"Oct 6, 2021 @ 14:37:28.653","11.35%"
"Oct 6, 2021 @ 14:37:27.653","17.23%"
"Oct 6, 2021 @ 14:37:26.653","24.78%"
"Oct 6, 2021 @ 14:37:25.653","19.47%"
"Oct 6, 2021 @ 14:37:24.653","22.49%"
"Oct 6, 2021 @ 14:37:23.653","22.22%"
"Oct 6, 2021 @ 14:37:22.653","14.4%"
"Oct 6, 2021 @ 14:37:21.653","26.81%"
"Oct 6, 2021 @ 14:37:20.653","10.45%"
"Oct 6, 2021 @ 14:37:19.653","28.08%"
"Oct 6, 2021 @ 14:37:18.653","20.41%"
"Oct 6, 2021 @ 14:37:17.653","22.85%"
"Oct 6, 2021 @ 14:37:16.653","12.07%"
"Oct 6, 2021 @ 14:37:15.653","20.88%"
"Oct 6, 2021 @ 14:37:14.653","17.91%"
"Oct 6, 2021 @ 14:37:13.653","18.24%"
"Oct 6, 2021 @ 14:37:12.653","19.85%"
"Oct 6, 2021 @ 14:37:11.653","16.32%"
"Oct 6, 2021 @ 14:37:10.653","21.89%"
"Oct 6, 2021 @ 14:37:09.653","16.11%"
"Oct 6, 2021 @ 14:37:08.653","28.96%"
"Oct 6, 2021 @ 14:37:07.653","14.82%"
"Oct 6, 2021 @ 14:37:06.653","11.87%"
"Oct 6, 2021 @ 14:37:05.653","10.14%"
"Oct 6, 2021 @ 14:37:04.653","22.55%"
"Oct 6, 2021 @ 14:37:03.653","16.41%"
"Oct 6, 2021 @ 14:37:02.653","11.38%"
"Oct 6, 2021 @ 14:37:01.653","23.87%"
"Oct 6, 2021 @ 14:37:00.653","12.87%"
"Oct 6, 2021 @ 14:36:59.653","19.83%"
"Oct 6, 2021 @ 14:36:58.653","32.37%"
"Oct 6, 2021 @ 14:36:57.653","13.75%"
"Oct 6, 2021 @ 14:36:56.653","12.63%"
"Oct 6, 2021 @ 14:36:55.653","18.17%"
"Oct 6, 2021 @ 14:36:54.653","20.15%"
"Oct 6, 2021 @ 14:36:53.653","14.75%"
"Oct 6, 2021 @ 14:36:52.653","18.58%"
"Oct 6, 2021 @ 14:36:51.653","15.5%"
"Oct 6, 2021 @ 14:36:50.653","19.26%"
"Oct 6, 2021 @ 14:36:49.653","19.37%"
"Oct 6, 2021 @ 14:36:48.653","31.32%"
"Oct 6, 2021 @ 14:36:47.653","12.58%"
"Oct 6, 2021 @ 14:36:46.653","17.9%"
"Oct 6, 2021 @ 14:36:45.653","20.48%"
"Oct 6, 2021 @ 14:36:44.653","12.15%"
"Oct 6, 2021 @ 14:36:43.653","26.83%"
"Oct 6, 2021 @ 14:36:42.653","17.06%"
"Oct 6, 2021 @ 14:36:41.653","14.73%"
"Oct 6, 2021 @ 14:36:40.653","20.57%"
"Oct 6, 2021 @ 14:36:39.653","17.06%"
"Oct 6, 2021 @ 14:36:38.653","21.65%"
"Oct 6, 2021 @ 14:36:37.653","14.44%"
"Oct 6, 2021 @ 14:36:36.653","11.62%"
"Oct 6, 2021 @ 14:36:35.653","20.93%"
"Oct 6, 2021 @ 14:36:34.653","16.95%"
"Oct 6, 2021 @ 14:36:33.653","13.01%"
"Oct 6, 2021 @ 14:36:32.653","11.21%"
"Oct 6, 2021 @ 14:36:31.653","19.18%"
"Oct 6, 2021 @ 14:36:30.653","19.05%"
"Oct 6, 2021 @ 14:36:29.653","13.6%"
"Oct 6, 2021 @ 14:36:28.653","20.34%"
"Oct 6, 2021 @ 14:36:27.653","12.55%"
"Oct 6, 2021 @ 14:36:26.653","13.72%"
"Oct 6, 2021 @ 14:36:25.653","20.8%"
"Oct 6, 2021 @ 14:36:24.653","13.7%"
"Oct 6, 2021 @ 14:36:23.653","15.79%"
"Oct 6, 2021 @ 14:36:22.653","12.19%"
"Oct 6, 2021 @ 14:36:21.653","16.31%"
"Oct 6, 2021 @ 14:36:20.653","17.02%"
"Oct 6, 2021 @ 14:36:19.653","16.4%"
"Oct 6, 2021 @ 14:36:18.653","15.63%"
"Oct 6, 2021 @ 14:36:17.653","12.02%"
"Oct 6, 2021 @ 14:36:16.653","16.2%"
"Oct 6, 2021 @ 14:36:15.653","16.44%"
"Oct 6, 2021 @ 14:36:14.653","14.99%"
"Oct 6, 2021 @ 14:36:13.653","18.49%"
"Oct 6, 2021 @ 14:36:12.653","12.58%"
"Oct 6, 2021 @ 14:36:11.653","10.59%"
"Oct 6, 2021 @ 14:36:10.653","13.86%"
"Oct 6, 2021 @ 14:36:09.653","12.88%"
"Oct 6, 2021 @ 14:36:08.653","17.71%"
"Oct 6, 2021 @ 14:36:07.653","19.43%"
"Oct 6, 2021 @ 14:36:06.653","11.79%"
"Oct 6, 2021 @ 14:36:05.653","11.82%"
"Oct 6, 2021 @ 14:36:04.653","9.85%"
"Oct 6, 2021 @ 14:36:03.653","15.64%"
"Oct 6, 2021 @ 14:36:02.653","13.14%"
"Oct 6, 2021 @ 14:36:01.653","14%"
"Oct 6, 2021 @ 14:36:00.653","13.01%"
"Oct 6, 2021 @ 14:35:59.653","13.01%"
"Oct 6, 2021 @ 14:35:58.653","16.29%"
"Oct 6, 2021 @ 14:35:57.653","19.31%"
"Oct 6, 2021 @ 14:35:56.653","10.97%"
"Oct 6, 2021 @ 14:35:55.653","15.63%"
"Oct 6, 2021 @ 14:35:54.653","14.83%"
"Oct 6, 2021 @ 14:35:53.653","15.01%"
"Oct 6, 2021 @ 14:35:52.653","11.15%"
"Oct 6, 2021 @ 14:35:51.653","11.66%"
"Oct 6, 2021 @ 14:35:50.653","14.98%"
"Oct 6, 2021 @ 14:35:49.653","11.05%"
"Oct 6, 2021 @ 14:35:48.653","16.73%"
"Oct 6, 2021 @ 14:35:47.653","18.31%"
"Oct 6, 2021 @ 14:35:46.653","12.17%"
"Oct 6, 2021 @ 14:35:45.653","13.54%"
"Oct 6, 2021 @ 14:35:44.653","15.23%"
"Oct 6, 2021 @ 14:35:43.653","14.53%"
"Oct 6, 2021 @ 14:35:42.653","11.1%"
"Oct 6, 2021 @ 14:35:41.653","12.94%"
"Oct 6, 2021 @ 14:35:40.653","12.93%"
"Oct 6, 2021 @ 14:35:39.653","14.64%"
"Oct 6, 2021 @ 14:35:38.653","18.91%"
"Oct 6, 2021 @ 14:35:37.653","20.65%"
"Oct 6, 2021 @ 14:35:36.653","10.13%"
"Oct 6, 2021 @ 14:35:35.653","14.89%"
"Oct 6, 2021 @ 14:35:34.653","13.23%"
"Oct 6, 2021 @ 14:35:33.653","12.32%"
"Oct 6, 2021 @ 14:35:32.653","10.87%"
"Oct 6, 2021 @ 14:35:31.653","11.18%"
"Oct 6, 2021 @ 14:35:30.653","13.83%"
"Oct 6, 2021 @ 14:35:29.653","13.08%"
"Oct 6, 2021 @ 14:35:28.653","17.25%"
"Oct 6, 2021 @ 14:35:27.653","18.56%"
"Oct 6, 2021 @ 14:35:26.653","12.2%"
"Oct 6, 2021 @ 14:35:25.653","14.11%"
"Oct 6, 2021 @ 14:35:24.653","14.92%"
"Oct 6, 2021 @ 14:35:23.653","11.81%"
"Oct 6, 2021 @ 14:35:22.653","16.15%"
"Oct 6, 2021 @ 14:35:21.653","15.28%"
"Oct 6, 2021 @ 14:35:20.653","12.18%"
"Oct 6, 2021 @ 14:35:19.653","10.9%"
"Oct 6, 2021 @ 14:35:18.653","11.54%"
"Oct 6, 2021 @ 14:35:17.653","16.84%"
"Oct 6, 2021 @ 14:35:16.653","8.98%"
"Oct 6, 2021 @ 14:35:15.653","10.78%"
"Oct 6, 2021 @ 14:35:14.653","16.83%"
"Oct 6, 2021 @ 14:35:13.653","10.7%"
"Oct 6, 2021 @ 14:35:12.653","10.82%"
"Oct 6, 2021 @ 14:35:11.653","16.74%"
"Oct 6, 2021 @ 14:35:10.653","10.98%"
"Oct 6, 2021 @ 14:35:09.653","12.18%"
"Oct 6, 2021 @ 14:35:08.653","10.85%"
"Oct 6, 2021 @ 14:35:07.653","11.48%"
"Oct 6, 2021 @ 14:35:06.653","13.8%"
"Oct 6, 2021 @ 14:35:05.653","12.36%"
"Oct 6, 2021 @ 14:35:04.653","16.07%"
"Oct 6, 2021 @ 14:35:03.653","11.66%"
"Oct 6, 2021 @ 14:35:02.653","8.97%"
"Oct 6, 2021 @ 14:35:01.653","12.82%"
"Oct 6, 2021 @ 14:35:00.653","12.87%"
"Oct 6, 2021 @ 14:34:59.653","14.7%"
"Oct 6, 2021 @ 14:34:58.653","13.62%"
"Oct 6, 2021 @ 14:34:57.653","12.46%"
"Oct 6, 2021 @ 14:34:56.653","12.67%"
"Oct 6, 2021 @ 14:34:55.653","15.15%"
"Oct 6, 2021 @ 14:34:54.653","11.97%"
"Oct 6, 2021 @ 14:34:53.653","11.52%"
"Oct 6, 2021 @ 14:34:52.653","8.01%"
"Oct 6, 2021 @ 14:34:51.653","15.71%"
"Oct 6, 2021 @ 14:34:50.653","17.36%"
"Oct 6, 2021 @ 14:34:49.653","10.89%"
"Oct 6, 2021 @ 14:34:48.653","11.85%"
"Oct 6, 2021 @ 14:34:47.653","9.26%"
"Oct 6, 2021 @ 14:34:46.653","12.28%"
"Oct 6, 2021 @ 14:34:45.653","13.34%"
"Oct 6, 2021 @ 14:34:44.653","13.46%"
"Oct 6, 2021 @ 14:34:43.653","18.28%"
"Oct 6, 2021 @ 14:34:42.653","11.89%"
"Oct 6, 2021 @ 14:34:41.653","7.98%"
"Oct 6, 2021 @ 14:34:40.653","11.08%"
"Oct 6, 2021 @ 14:34:39.653","10.47%"
"Oct 6, 2021 @ 14:34:38.653","15.81%"
"Oct 6, 2021 @ 14:34:37.653","10.22%"
"Oct 6, 2021 @ 14:34:36.653","9.77%"
"Oct 6, 2021 @ 14:34:35.653","9.55%"
"Oct 6, 2021 @ 14:34:34.653","10.1%"
"Oct 6, 2021 @ 14:34:33.653","16.2%"
"Oct 6, 2021 @ 14:34:32.653","13.69%"
"Oct 6, 2021 @ 14:34:31.653","9.15%"
"Oct 6, 2021 @ 14:34:30.653","8.79%"
"Oct 6, 2021 @ 14:34:29.653","11.31%"
"Oct 6, 2021 @ 14:34:28.653","14.29%"
"Oct 6, 2021 @ 14:34:27.653","11.14%"
"Oct 6, 2021 @ 14:34:26.653","6.97%"
"Oct 6, 2021 @ 14:34:25.653","19.32%"
"Oct 6, 2021 @ 14:34:24.653","9.44%"
"Oct 6, 2021 @ 14:34:23.653","12.43%"
"Oct 6, 2021 @ 14:34:22.653","8.35%"
"Oct 6, 2021 @ 14:34:21.653","12.36%"
"Oct 6, 2021 @ 14:34:20.653","9.3%"
"Oct 6, 2021 @ 14:34:19.653","8.68%"
"Oct 6, 2021 @ 14:34:18.653","8.83%"
"Oct 6, 2021 @ 14:34:17.653","10.69%"
