"@timestamp","system.memory.used.pct","agent.hostname"
"Oct 6, 2021 @ 14:44:57.150","31.13%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:44:56.167","31.75%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:44:56.150","31.12%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:44:55.167","31.76%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:44:55.150","31.13%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:44:54.167","31.75%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:44:54.150","31.12%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:44:53.167","31.76%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:44:53.150","31.11%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:44:52.167","31.75%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:44:52.150","31.12%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:44:51.167","31.74%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:44:51.150","31.12%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:44:50.167","31.75%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:44:50.150","31.12%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:44:49.167","31.75%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:44:49.150","31.12%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:44:48.167","31.75%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:44:48.150","31.11%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:44:47.167","31.74%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:44:47.150","31.12%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:44:46.167","31.73%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:44:46.150","31.12%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:44:45.167","31.74%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:44:45.150","31.12%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:44:44.167","31.75%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:44:44.150","31.11%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:44:43.167","31.73%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:44:43.150","31.12%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:44:42.167","31.73%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:44:42.150","31.11%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:44:41.167","31.71%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:44:41.150","31.12%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:44:40.167","31.71%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:44:40.150","31.12%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:44:39.167","31.7%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:44:39.150","31.12%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:44:38.167","31.71%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:44:38.150","31.12%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:44:37.167","31.71%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:44:37.150","31.12%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:44:36.167","31.71%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:44:36.150","31.11%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:44:35.167","31.7%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:44:35.150","31.11%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:44:34.167","31.69%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:44:34.150","31.11%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:44:33.167","31.7%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:44:33.150","31.11%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:44:32.167","31.7%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:44:32.150","31.1%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:44:31.167","31.7%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:44:31.150","31.1%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:44:30.167","31.68%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:44:30.150","31.1%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:44:29.167","31.67%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:44:29.150","31.1%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:44:28.167","31.67%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:44:28.150","31.1%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:44:27.167","31.67%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:44:27.150","31.1%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:44:26.167","31.66%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:44:26.150","31.1%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:44:25.167","31.67%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:44:25.150","31.1%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:44:24.167","31.67%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:44:24.150","31.1%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:44:23.167","31.64%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:44:23.150","31.08%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:44:22.167","31.65%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:44:22.150","31.09%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:44:21.167","31.64%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:44:21.150","31.09%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:44:20.167","31.64%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:44:20.150","31.1%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:44:19.167","31.62%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:44:19.150","31.09%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:44:18.167","31.62%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:44:18.150","31.08%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:44:17.167","31.62%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:44:17.150","31.08%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:44:16.167","31.62%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:44:16.150","31.09%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:44:15.167","31.61%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:44:15.150","31.09%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:44:14.167","31.61%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:44:14.150","31.1%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:44:13.167","31.59%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:44:13.150","31.07%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:44:12.167","31.59%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:44:12.150","31.08%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:44:11.167","31.57%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:44:11.150","31.07%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:44:10.167","31.58%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:44:10.150","31.07%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:44:09.167","31.55%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:44:09.150","31.06%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:44:08.167","31.52%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:44:08.150","31.06%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:44:07.167","31.49%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:44:07.150","31.05%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:44:06.167","31.48%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:44:06.150","31.06%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:44:05.167","31.47%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:44:05.150","31.05%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:44:04.167","31.42%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:44:04.150","31.05%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:44:03.167","31.33%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:44:03.150","31.05%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:44:02.167","31.3%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:44:02.150","31.05%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:44:01.167","31.29%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:44:01.150","31.04%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:44:00.167","31.28%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:44:00.150","31.03%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:43:59.167","31.25%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:43:59.150","31.03%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:43:58.167","31.25%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:43:58.150","31.02%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:43:57.167","31.24%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:43:57.150","31.04%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:43:56.167","31.19%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:43:56.150","31.02%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:43:55.167","31.16%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:43:55.150","31.02%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:43:54.167","31.17%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:43:54.150","31.02%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:43:53.167","31.16%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:43:53.150","31.02%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:43:52.167","31.17%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:43:52.150","31.03%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:43:51.167","31.16%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:43:51.150","31.02%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:43:50.167","31.16%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:43:50.150","31.02%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:43:49.167","31.17%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:43:49.150","31.02%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:43:48.167","31.17%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:43:48.150","31.02%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:43:47.167","31.16%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:43:47.150","31.02%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:43:46.167","31.16%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:43:46.150","31.01%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:43:45.167","31.16%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:43:45.150","31.02%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:43:44.167","31.16%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:43:44.151","31.02%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:43:43.167","31.15%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:43:43.150","31.02%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:43:42.167","31.15%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:43:42.150","31.01%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:43:41.167","31.16%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:43:41.150","31.01%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:43:40.167","31.15%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:43:40.150","31.01%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:43:39.167","31.16%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:43:39.150","31.01%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:43:38.167","31.15%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:43:38.150","31.01%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:43:37.167","31.14%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:43:37.150","31%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:43:36.167","31.14%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:43:36.150","31%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:43:35.167","31.15%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:43:35.150","31.01%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:43:34.167","31.14%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:43:34.150","31%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:43:33.167","31.14%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:43:33.150","31%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:43:32.167","31.14%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:43:32.150","31%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:43:31.167","31.14%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:43:31.150","31%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:43:30.167","31.14%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:43:30.150","31%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:43:29.167","31.14%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:43:29.150","31%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:43:28.167","31.13%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:43:28.150","30.99%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:43:27.167","31.13%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:43:27.150","31%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:43:26.167","31.12%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:43:26.150","30.99%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:43:25.167","31.13%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:43:25.150","31%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:43:24.167","31.13%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:43:24.150","30.98%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:43:23.167","31.13%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:43:23.150","30.99%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:43:22.167","31.13%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:43:22.150","30.99%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:43:21.167","31.13%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:43:21.150","30.99%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:43:20.167","31.13%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:43:20.150","30.99%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:43:19.167","31.13%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:43:19.150","30.98%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:43:18.167","31.12%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:43:18.150","30.98%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:43:17.167","31.13%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:43:17.150","30.98%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:43:16.167","31.12%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:43:16.150","30.98%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:43:15.167","31.13%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:43:15.150","30.98%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:43:14.167","31.12%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:43:14.150","30.98%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:43:13.167","31.12%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:43:13.150","30.97%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:43:12.167","31.12%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:43:12.150","30.97%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:43:11.167","31.12%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:43:11.150","30.97%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:43:10.167","31.11%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:43:10.150","30.98%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:43:09.167","31.1%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:43:09.150","30.97%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:43:08.167","31.09%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:43:08.150","30.97%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:43:07.167","31.08%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:43:07.150","30.97%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:43:06.167","31.08%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:43:06.150","30.97%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:43:05.167","31.08%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:43:05.150","30.97%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:43:04.167","31.08%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:43:04.150","30.97%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:43:03.167","31.08%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:43:03.150","30.95%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:43:02.167","31.07%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:43:02.150","30.96%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:43:01.167","31.07%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:43:01.150","30.96%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:43:00.167","31.08%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:43:00.150","30.96%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:42:59.167","31.07%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:42:59.150","30.96%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:42:58.167","31.06%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:42:58.150","30.96%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:42:57.167","31.06%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:42:57.150","30.96%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:42:56.167","31.05%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:42:56.150","30.95%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:42:55.167","31.05%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:42:55.150","30.95%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:42:54.167","31.06%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:42:54.150","30.94%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:42:53.167","31.06%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:42:53.150","30.94%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:42:52.167","31.05%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:42:52.150","30.94%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:42:51.167","31.05%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:42:51.150","30.94%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:42:50.167","31.05%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:42:50.150","30.94%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:42:49.167","31.04%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:42:49.150","30.92%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:42:48.167","31.04%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:42:48.150","30.93%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:42:47.167","31.03%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:42:47.150","30.92%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:42:46.167","31.03%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:42:46.150","30.91%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:42:45.167","31.03%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:42:45.150","30.91%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:42:44.167","31.03%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:42:44.150","30.9%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:42:43.167","31.02%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:42:43.151","30.9%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:42:42.167","31.02%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:42:42.150","30.89%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:42:41.167","31.01%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:42:41.150","30.89%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:42:40.167","31.02%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:42:40.150","30.89%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:42:39.167","31%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:42:39.150","30.88%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:42:38.167","30.99%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:42:38.151","30.88%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:42:37.167","30.99%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:42:37.150","30.87%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:42:36.167","30.98%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:42:36.150","30.86%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:42:35.167","30.98%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:42:35.150","30.87%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:42:34.167","30.97%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:42:34.151","30.85%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:42:33.167","30.97%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:42:33.150","30.84%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:42:32.167","30.96%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:42:32.150","30.83%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:42:31.167","30.96%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:42:31.150","30.82%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:42:30.167","30.96%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:42:30.150","30.82%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:42:29.167","30.93%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:42:29.150","30.82%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:42:28.167","30.94%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:42:28.150","30.8%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:42:27.167","30.94%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:42:27.150","30.8%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:42:26.167","30.94%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:42:26.150","30.79%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:42:25.167","30.92%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:42:25.150","30.76%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:42:24.167","30.92%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:42:24.150","30.74%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:42:23.167","30.9%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:42:23.150","30.74%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:42:22.167","30.89%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:42:22.150","30.72%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:42:21.167","30.88%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:42:21.150","30.71%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:42:20.167","30.87%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:42:20.150","30.7%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:42:19.167","30.87%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:42:19.150","30.69%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:42:18.167","30.86%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:42:18.150","30.67%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:42:17.167","30.84%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:42:17.150","30.64%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:42:16.167","30.79%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:42:16.150","30.62%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:42:15.167","30.78%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:42:15.150","30.58%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:42:14.167","30.77%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:42:14.150","30.56%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:42:13.167","30.76%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:42:13.150","30.54%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:42:12.167","30.75%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:42:12.150","30.51%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:42:11.167","30.72%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:42:11.150","30.46%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:42:10.168","30.72%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:42:10.150","30.33%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:42:09.167","30.7%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:42:09.150","30.27%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:42:08.167","30.67%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:42:08.150","30.24%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:42:07.167","30.67%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:42:07.150","30.21%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:42:06.167","30.66%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:42:06.150","30.17%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:42:05.167","30.66%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:42:05.150","30.11%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:42:04.167","30.64%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:42:04.150","30.05%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:42:03.167","30.64%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:42:03.150","30.04%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:42:02.167","30.6%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:42:02.150","30.02%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:42:01.167","30.59%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:42:01.150","30%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:42:00.167","30.57%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:42:00.150","29.94%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:41:59.167","30.56%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:41:59.150","29.92%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:41:58.167","30.54%","ip-172-31-14-6"
