"@timestamp","system.cpu.total.norm.pct"
"Oct 6, 2021 @ 14:34:51.553","68.015%"
"Oct 6, 2021 @ 14:34:50.553","66.815%"
"Oct 6, 2021 @ 14:34:49.553","63.55499999999999%"
"Oct 6, 2021 @ 14:34:48.553","65.725%"
"Oct 6, 2021 @ 14:34:47.553","65.8%"
"Oct 6, 2021 @ 14:34:46.553","64.87%"
"Oct 6, 2021 @ 14:34:45.553","67.085%"
"Oct 6, 2021 @ 14:34:44.553","65.28%"
"Oct 6, 2021 @ 14:34:43.553","64.67%"
"Oct 6, 2021 @ 14:34:42.553","64.775%"
"Oct 6, 2021 @ 14:34:41.553","67.175%"
"Oct 6, 2021 @ 14:34:40.554","65.77000000000001%"
"Oct 6, 2021 @ 14:34:39.553","66.62%"
"Oct 6, 2021 @ 14:34:38.553","66.78999999999999%"
"Oct 6, 2021 @ 14:34:37.553","65.58000000000001%"
"Oct 6, 2021 @ 14:34:36.553","64.24%"
"Oct 6, 2021 @ 14:34:35.553","63.165%"
"Oct 6, 2021 @ 14:34:34.553","66.41499999999999%"
"Oct 6, 2021 @ 14:34:33.553","65.22999999999999%"
"Oct 6, 2021 @ 14:34:32.553","63.455%"
"Oct 6, 2021 @ 14:34:31.553","60.519999999999996%"
"Oct 6, 2021 @ 14:34:30.553","63.525%"
"Oct 6, 2021 @ 14:34:29.553","60.665%"
"Oct 6, 2021 @ 14:34:28.553","61.535%"
"Oct 6, 2021 @ 14:34:27.553","61.93%"
"Oct 6, 2021 @ 14:34:26.553","61.015%"
"Oct 6, 2021 @ 14:34:25.553","61.86%"
"Oct 6, 2021 @ 14:34:24.553","68.03999999999999%"
"Oct 6, 2021 @ 14:34:23.553","67.12%"
"Oct 6, 2021 @ 14:34:22.553","64.0%"
"Oct 6, 2021 @ 14:34:21.553","61.73%"
"Oct 6, 2021 @ 14:34:20.553","59.9%"
"Oct 6, 2021 @ 14:34:19.553","62.315%"
"Oct 6, 2021 @ 14:34:18.553","64.735%"
"Oct 6, 2021 @ 14:34:17.554","63.555%"
"Oct 6, 2021 @ 14:34:16.553","60.745%"
"Oct 6, 2021 @ 14:34:15.553","65.735%"
"Oct 6, 2021 @ 14:34:14.553","63.225%"
"Oct 6, 2021 @ 14:34:13.553","65.18%"
"Oct 6, 2021 @ 14:34:12.553","61.68000000000001%"
"Oct 6, 2021 @ 14:34:11.553","63.334999999999994%"
"Oct 6, 2021 @ 14:34:10.553","59.51%"
"Oct 6, 2021 @ 14:34:09.553","61.025%"
"Oct 6, 2021 @ 14:34:08.553","61.675%"
"Oct 6, 2021 @ 14:34:07.553","59.82%"
"Oct 6, 2021 @ 14:34:06.553","56.985%"
"Oct 6, 2021 @ 14:34:05.553","60.925%"
"Oct 6, 2021 @ 14:34:04.553","61.7%"
"Oct 6, 2021 @ 14:34:03.553","63.16%"
"Oct 6, 2021 @ 14:34:02.553","59.345%"
"Oct 6, 2021 @ 14:34:01.553","62.81%"
"Oct 6, 2021 @ 14:34:00.553","60.995%"
"Oct 6, 2021 @ 14:33:59.553","62.175%"
"Oct 6, 2021 @ 14:33:58.553","62.975%"
"Oct 6, 2021 @ 14:33:57.553","60.135%"
"Oct 6, 2021 @ 14:33:56.553","59.980000000000004%"
"Oct 6, 2021 @ 14:33:55.553","59.07%"
"Oct 6, 2021 @ 14:33:54.553","61.83%"
"Oct 6, 2021 @ 14:33:53.553","60.135%"
"Oct 6, 2021 @ 14:33:52.553","59.864999999999995%"
"Oct 6, 2021 @ 14:33:51.553","57.8%"
"Oct 6, 2021 @ 14:33:50.553","59.629999999999995%"
"Oct 6, 2021 @ 14:33:49.553","61.650000000000006%"
"Oct 6, 2021 @ 14:33:48.553","59.370000000000005%"
"Oct 6, 2021 @ 14:33:47.553","59.39%"
"Oct 6, 2021 @ 14:33:46.553","55.57%"
"Oct 6, 2021 @ 14:33:45.553","53.545%"
"Oct 6, 2021 @ 14:33:44.553","57.085%"
"Oct 6, 2021 @ 14:33:43.553","60.18000000000001%"
"Oct 6, 2021 @ 14:33:42.553","56.965%"
"Oct 6, 2021 @ 14:33:41.553","56.065%"
"Oct 6, 2021 @ 14:33:40.553","52.175%"
"Oct 6, 2021 @ 14:33:39.553","55.760000000000005%"
"Oct 6, 2021 @ 14:33:38.553","56.980000000000004%"
"Oct 6, 2021 @ 14:33:37.553","56.31999999999999%"
"Oct 6, 2021 @ 14:33:36.553","49.375%"
"Oct 6, 2021 @ 14:33:35.553","53.459999999999994%"
"Oct 6, 2021 @ 14:33:34.553","52.84%"
"Oct 6, 2021 @ 14:33:33.553","54.64%"
"Oct 6, 2021 @ 14:33:32.553","53.285%"
"Oct 6, 2021 @ 14:33:31.553","53.495000000000005%"
"Oct 6, 2021 @ 14:33:30.553","54.525%"
"Oct 6, 2021 @ 14:33:29.553","53.620000000000005%"
"Oct 6, 2021 @ 14:33:28.553","55.045%"
"Oct 6, 2021 @ 14:33:27.553","51.695%"
"Oct 6, 2021 @ 14:33:26.553","53.760000000000005%"
"Oct 6, 2021 @ 14:33:25.553","48.185%"
"Oct 6, 2021 @ 14:33:24.553","47.730000000000004%"
"Oct 6, 2021 @ 14:33:23.553","50.935%"
"Oct 6, 2021 @ 14:33:22.553","54.05%"
"Oct 6, 2021 @ 14:33:21.553","56.629999999999995%"
"Oct 6, 2021 @ 14:33:20.553","52.120000000000005%"
"Oct 6, 2021 @ 14:33:19.553","51.28%"
"Oct 6, 2021 @ 14:33:18.553","54.22%"
"Oct 6, 2021 @ 14:33:17.553","58.265%"
"Oct 6, 2021 @ 14:33:16.553","60.205%"
"Oct 6, 2021 @ 14:33:15.553","58.575%"
"Oct 6, 2021 @ 14:33:14.553","53.78%"
"Oct 6, 2021 @ 14:33:13.553","55.230000000000004%"
"Oct 6, 2021 @ 14:33:12.553","54.225%"
"Oct 6, 2021 @ 14:33:11.553","55.015%"
"Oct 6, 2021 @ 14:33:10.553","55.045%"
"Oct 6, 2021 @ 14:33:09.553","56.875%"
"Oct 6, 2021 @ 14:33:08.553","53.315%"
"Oct 6, 2021 @ 14:33:07.553","51.28%"
"Oct 6, 2021 @ 14:33:06.553","46.504999999999995%"
"Oct 6, 2021 @ 14:33:05.553","56.629999999999995%"
"Oct 6, 2021 @ 14:33:04.553","55.89%"
"Oct 6, 2021 @ 14:33:03.553","47.735%"
"Oct 6, 2021 @ 14:33:02.553","41.44%"
"Oct 6, 2021 @ 14:33:01.553","45.834999999999994%"
"Oct 6, 2021 @ 14:33:00.553","50.915%"
"Oct 6, 2021 @ 14:32:59.553","46.480000000000004%"
"Oct 6, 2021 @ 14:32:58.553","49.605000000000004%"
"Oct 6, 2021 @ 14:32:57.553","48.39%"
"Oct 6, 2021 @ 14:32:56.553","53.325%"
"Oct 6, 2021 @ 14:32:55.553","51.1%"
"Oct 6, 2021 @ 14:32:54.553","52.5%"
"Oct 6, 2021 @ 14:32:53.553","47.79%"
"Oct 6, 2021 @ 14:32:52.553","51.540000000000006%"
"Oct 6, 2021 @ 14:32:51.553","44.34%"
"Oct 6, 2021 @ 14:32:50.553","43.245000000000005%"
"Oct 6, 2021 @ 14:32:49.553","46.18%"
"Oct 6, 2021 @ 14:32:48.553","48.765%"
"Oct 6, 2021 @ 14:32:47.553","50.91%"
"Oct 6, 2021 @ 14:32:46.553","37.915000000000006%"
"Oct 6, 2021 @ 14:32:45.553","38.465%"
"Oct 6, 2021 @ 14:32:44.553","43.28%"
"Oct 6, 2021 @ 14:32:43.553","47.695%"
"Oct 6, 2021 @ 14:32:42.553","43.004999999999995%"
"Oct 6, 2021 @ 14:32:41.553","41.095%"
"Oct 6, 2021 @ 14:32:40.553","40.79%"
"Oct 6, 2021 @ 14:32:39.553","48.75%"
"Oct 6, 2021 @ 14:32:38.553","40.989999999999995%"
"Oct 6, 2021 @ 14:32:37.553","47.81%"
"Oct 6, 2021 @ 14:32:36.553","49.095%"
"Oct 6, 2021 @ 14:32:35.553","40.815%"
"Oct 6, 2021 @ 14:32:34.553","19.625%"
"Oct 6, 2021 @ 14:32:33.553","54.365%"
"Oct 6, 2021 @ 14:32:32.553","52.239999999999995%"
"Oct 6, 2021 @ 14:32:31.553","51.599999999999994%"
"Oct 6, 2021 @ 14:32:30.553","34.93%"
"Oct 6, 2021 @ 14:32:29.553","15.79%"
"Oct 6, 2021 @ 14:32:28.553","14.29%"
"Oct 6, 2021 @ 14:32:27.553","14.955%"
"Oct 6, 2021 @ 14:32:26.553","14.629999999999999%"
"Oct 6, 2021 @ 14:32:25.553","18.104999999999997%"
"Oct 6, 2021 @ 14:32:24.553","17.3%"
"Oct 6, 2021 @ 14:32:23.553","14.925%"
"Oct 6, 2021 @ 14:32:22.553","15.05%"
"Oct 6, 2021 @ 14:32:21.553","15.719999999999999%"
"Oct 6, 2021 @ 14:32:20.553","19.595%"
"Oct 6, 2021 @ 14:32:19.553","16.505000000000003%"
"Oct 6, 2021 @ 14:32:18.553","14.235%"
"Oct 6, 2021 @ 14:32:17.553","17.225%"
"Oct 6, 2021 @ 14:32:16.553","16.295%"
"Oct 6, 2021 @ 14:32:15.553","16.935000000000002%"
"Oct 6, 2021 @ 14:32:14.553","15.43%"
"Oct 6, 2021 @ 14:32:13.553","17.675%"
"Oct 6, 2021 @ 14:32:12.553","14.34%"
"Oct 6, 2021 @ 14:32:11.553","16.58%"
"Oct 6, 2021 @ 14:32:10.553","18.79%"
"Oct 6, 2021 @ 14:32:09.553","17.0%"
"Oct 6, 2021 @ 14:32:08.553","14.015%"
"Oct 6, 2021 @ 14:32:07.553","27.345%"
"Oct 6, 2021 @ 14:32:06.553","40.32%"
"Oct 6, 2021 @ 14:32:05.553","52.11%"
"Oct 6, 2021 @ 14:32:04.553","51.709999999999994%"
"Oct 6, 2021 @ 14:32:03.553","44.355000000000004%"
"Oct 6, 2021 @ 14:32:02.553","41.894999999999996%"
"Oct 6, 2021 @ 14:32:01.553","48.465%"
"Oct 6, 2021 @ 14:32:00.553","50.129999999999995%"
"Oct 6, 2021 @ 14:31:59.553","44.225%"
"Oct 6, 2021 @ 14:31:58.553","42.085%"
"Oct 6, 2021 @ 14:31:57.553","42.724999999999994%"
"Oct 6, 2021 @ 14:31:56.553","46.754999999999995%"
"Oct 6, 2021 @ 14:31:55.553","46.965%"
"Oct 6, 2021 @ 14:31:54.553","36.86%"
"Oct 6, 2021 @ 14:31:53.553","37.125%"
"Oct 6, 2021 @ 14:31:52.553","40.635000000000005%"
"Oct 6, 2021 @ 14:31:51.553","40.675%"
"Oct 6, 2021 @ 14:31:50.553","40.045%"
"Oct 6, 2021 @ 14:31:49.553","36.980000000000004%"
"Oct 6, 2021 @ 14:31:48.553","34.37%"
"Oct 6, 2021 @ 14:31:47.553","40.285%"
"Oct 6, 2021 @ 14:31:46.553","39.76%"
"Oct 6, 2021 @ 14:31:45.553","44.36%"
"Oct 6, 2021 @ 14:31:44.553","39.71%"
"Oct 6, 2021 @ 14:31:43.553","40.91%"
"Oct 6, 2021 @ 14:31:42.553","33.415%"
"Oct 6, 2021 @ 14:31:41.553","35.355%"
"Oct 6, 2021 @ 14:31:40.553","38.515%"
"Oct 6, 2021 @ 14:31:39.553","39.05%"
"Oct 6, 2021 @ 14:31:38.553","35.870000000000005%"
"Oct 6, 2021 @ 14:31:37.553","25.84%"
"Oct 6, 2021 @ 14:31:36.553","29.435%"
"Oct 6, 2021 @ 14:31:35.553","33.795%"
"Oct 6, 2021 @ 14:31:34.553","34.235%"
"Oct 6, 2021 @ 14:31:33.553","34.575%"
"Oct 6, 2021 @ 14:31:32.553","37.68%"
"Oct 6, 2021 @ 14:31:31.553","32.535%"
"Oct 6, 2021 @ 14:31:30.553","37.400000000000006%"
"Oct 6, 2021 @ 14:31:29.553","34.375%"
"Oct 6, 2021 @ 14:31:28.553","34.0%"
"Oct 6, 2021 @ 14:31:27.553","34.16%"
"Oct 6, 2021 @ 14:31:26.553","35.285000000000004%"
"Oct 6, 2021 @ 14:31:25.553","38.685%"
"Oct 6, 2021 @ 14:31:24.553","36.754999999999995%"
"Oct 6, 2021 @ 14:31:23.553","38.05%"
"Oct 6, 2021 @ 14:31:22.553","40.24%"
"Oct 6, 2021 @ 14:31:21.553","39.695%"
"Oct 6, 2021 @ 14:31:20.553","36.36%"
"Oct 6, 2021 @ 14:31:19.553","33.86%"
"Oct 6, 2021 @ 14:31:18.553","33.269999999999996%"
"Oct 6, 2021 @ 14:31:17.553","38.290000000000006%"
"Oct 6, 2021 @ 14:31:16.553","39.28%"
"Oct 6, 2021 @ 14:31:15.553","34.45%"
"Oct 6, 2021 @ 14:31:14.553","33.92%"
"Oct 6, 2021 @ 14:31:13.553","34.525%"
"Oct 6, 2021 @ 14:31:12.553","34.010000000000005%"
"Oct 6, 2021 @ 14:31:11.553","39.14%"
"Oct 6, 2021 @ 14:31:10.553","34.475%"
"Oct 6, 2021 @ 14:31:09.553","33.86%"
"Oct 6, 2021 @ 14:31:08.553","32.415%"
"Oct 6, 2021 @ 14:31:07.553","30.28%"
"Oct 6, 2021 @ 14:31:06.553","35.465%"
"Oct 6, 2021 @ 14:31:05.553","37.06%"
"Oct 6, 2021 @ 14:31:04.553","35.33%"
"Oct 6, 2021 @ 14:31:03.553","32.105000000000004%"
"Oct 6, 2021 @ 14:31:02.553","30.155%"
"Oct 6, 2021 @ 14:31:01.553","31.17%"
"Oct 6, 2021 @ 14:31:00.553","36.415%"
"Oct 6, 2021 @ 14:30:59.553","34.695%"
"Oct 6, 2021 @ 14:30:58.553","38.235%"
"Oct 6, 2021 @ 14:30:57.553","39.209999999999994%"
"Oct 6, 2021 @ 14:30:56.553","33.765%"
"Oct 6, 2021 @ 14:30:55.553","34.265%"
"Oct 6, 2021 @ 14:30:54.553","31.93%"
"Oct 6, 2021 @ 14:30:53.553","33.39%"
"Oct 6, 2021 @ 14:30:52.553","38.535%"
"Oct 6, 2021 @ 14:30:51.553","30.775%"
"Oct 6, 2021 @ 14:30:50.553","32.225%"
"Oct 6, 2021 @ 14:30:49.553","30.04%"
"Oct 6, 2021 @ 14:30:48.553","30.5%"
"Oct 6, 2021 @ 14:30:47.553","33.885000000000005%"
"Oct 6, 2021 @ 14:30:46.553","28.285%"
"Oct 6, 2021 @ 14:30:45.553","28.729999999999997%"
"Oct 6, 2021 @ 14:30:44.553","30.27%"
"Oct 6, 2021 @ 14:30:43.553","30.36%"
"Oct 6, 2021 @ 14:30:42.553","27.29%"
"Oct 6, 2021 @ 14:30:41.553","24.685000000000002%"
"Oct 6, 2021 @ 14:30:40.553","27.515%"
"Oct 6, 2021 @ 14:30:39.553","32.095%"
"Oct 6, 2021 @ 14:30:38.553","33.565%"
"Oct 6, 2021 @ 14:30:37.553","34.595%"
"Oct 6, 2021 @ 14:30:36.553","31.185%"
"Oct 6, 2021 @ 14:30:35.553","25.380000000000003%"
"Oct 6, 2021 @ 14:30:34.553","27.82%"
"Oct 6, 2021 @ 14:30:33.553","22.745%"
"Oct 6, 2021 @ 14:30:32.553","27.759999999999998%"
"Oct 6, 2021 @ 14:30:31.553","28.43%"
"Oct 6, 2021 @ 14:30:30.553","27.26%"
"Oct 6, 2021 @ 14:30:29.553","23.770000000000003%"
"Oct 6, 2021 @ 14:30:28.553","24.42%"
"Oct 6, 2021 @ 14:30:27.553","25.73%"
"Oct 6, 2021 @ 14:30:26.553","25.065%"
"Oct 6, 2021 @ 14:30:25.553","23.385%"
"Oct 6, 2021 @ 14:30:24.553","24.285%"
"Oct 6, 2021 @ 14:30:23.553","22.205000000000002%"
"Oct 6, 2021 @ 14:30:22.553","20.565%"
"Oct 6, 2021 @ 14:30:21.553","19.755%"
"Oct 6, 2021 @ 14:30:20.553","19.14%"
"Oct 6, 2021 @ 14:30:19.553","19.005%"
"Oct 6, 2021 @ 14:30:18.553","18.134999999999998%"
"Oct 6, 2021 @ 14:30:17.553","17.205%"
"Oct 6, 2021 @ 14:30:16.553","16.990000000000002%"
"Oct 6, 2021 @ 14:30:15.553","23.03%"
"Oct 6, 2021 @ 14:30:14.553","29.765%"
"Oct 6, 2021 @ 14:30:13.553","23.535%"
"Oct 6, 2021 @ 14:30:12.553","20.225%"
"Oct 6, 2021 @ 14:30:11.553","22.905%"
"Oct 6, 2021 @ 14:30:10.553","22.509999999999998%"
"Oct 6, 2021 @ 14:30:09.553","28.005%"
"Oct 6, 2021 @ 14:30:08.553","16.99%"
"Oct 6, 2021 @ 14:30:07.553","16.605%"
"Oct 6, 2021 @ 14:30:06.553","14.945%"
"Oct 6, 2021 @ 14:30:05.553","15.855%"
"Oct 6, 2021 @ 14:30:04.553","18.09%"
"Oct 6, 2021 @ 14:30:03.553","13.42%"
"Oct 6, 2021 @ 14:30:02.553","17.305%"
"Oct 6, 2021 @ 14:30:01.553","15.33%"
"Oct 6, 2021 @ 14:30:00.553","15.760000000000002%"
"Oct 6, 2021 @ 14:29:59.553","16.93%"
"Oct 6, 2021 @ 14:29:58.553","14.059999999999999%"
"Oct 6, 2021 @ 14:29:57.553","17.02%"
"Oct 6, 2021 @ 14:29:56.553","15.719999999999999%"
"Oct 6, 2021 @ 14:29:55.553","12.14%"
"Oct 6, 2021 @ 14:29:54.553","14.639999999999999%"
"Oct 6, 2021 @ 14:29:53.553","17.224999999999998%"
"Oct 6, 2021 @ 14:29:52.553","11.735%"
"Oct 6, 2021 @ 14:29:51.553","7.154999999999999%"
"Oct 6, 2021 @ 14:29:50.553","6.995%"
"Oct 6, 2021 @ 14:29:49.553","7.890000000000001%"
"Oct 6, 2021 @ 14:29:48.553","10.780000000000001%"
"Oct 6, 2021 @ 14:29:47.553","9.905000000000001%"
"Oct 6, 2021 @ 14:29:46.553","9.595%"
"Oct 6, 2021 @ 14:29:45.553","10.684999999999999%"
"Oct 6, 2021 @ 14:29:44.553","13.77%"
"Oct 6, 2021 @ 14:29:43.553","14.77%"
"Oct 6, 2021 @ 14:29:42.553","11.45%"
"Oct 6, 2021 @ 14:29:41.553","9.315%"
"Oct 6, 2021 @ 14:29:40.553","11.665%"
"Oct 6, 2021 @ 14:29:39.553","15.555%"
"Oct 6, 2021 @ 14:29:38.553","14.655%"
"Oct 6, 2021 @ 14:29:37.553","15.030000000000001%"
"Oct 6, 2021 @ 14:29:36.553","12.935%"
"Oct 6, 2021 @ 14:29:35.553","13.78%"
"Oct 6, 2021 @ 14:29:34.553","10.785%"
"Oct 6, 2021 @ 14:29:33.553","8.195%"
"Oct 6, 2021 @ 14:29:32.553","2.89%"
"Oct 6, 2021 @ 14:29:31.553","5.825%"
"Oct 6, 2021 @ 14:29:30.553","5.37%"
"Oct 6, 2021 @ 14:29:29.553","7.62%"
"Oct 6, 2021 @ 14:29:28.553","8.735%"
"Oct 6, 2021 @ 14:29:27.553","9.135%"
"Oct 6, 2021 @ 14:29:26.553","7.95%"
"Oct 6, 2021 @ 14:29:25.553","6.665%"
"Oct 6, 2021 @ 14:29:24.553","7.25%"
"Oct 6, 2021 @ 14:29:23.553","14.91%"
"Oct 6, 2021 @ 14:29:22.553","10.905%"
"Oct 6, 2021 @ 14:29:21.553","3.515%"
"Oct 6, 2021 @ 14:29:20.553","2.74%"
"Oct 6, 2021 @ 14:29:19.553","3.245%"
"Oct 6, 2021 @ 14:29:18.553","6.9399999999999995%"
"Oct 6, 2021 @ 14:29:17.553","6.585%"
"Oct 6, 2021 @ 14:29:16.553","4.38%"
"Oct 6, 2021 @ 14:29:15.553","10.575%"
"Oct 6, 2021 @ 14:29:14.553","4.495%"
"Oct 6, 2021 @ 14:29:13.553","2.1%"
"Oct 6, 2021 @ 14:29:12.553","2.08%"
"Oct 6, 2021 @ 14:29:11.553","4.82%"
"Oct 6, 2021 @ 14:29:10.553","8.245000000000001%"
"Oct 6, 2021 @ 14:29:09.553","6.89%"
"Oct 6, 2021 @ 14:29:08.553","1.83%"
"Oct 6, 2021 @ 14:29:07.553","3.31%"
"Oct 6, 2021 @ 14:29:06.553","4.17%"
"Oct 6, 2021 @ 14:29:05.553","9.26%"
"Oct 6, 2021 @ 14:29:04.553","6.47%"
"Oct 6, 2021 @ 14:29:03.553","6.405%"
"Oct 6, 2021 @ 14:29:02.553","2.525%"
"Oct 6, 2021 @ 14:29:01.553","4.545%"
"Oct 6, 2021 @ 14:29:00.553","1.675%"
"Oct 6, 2021 @ 14:28:59.553","4.095000000000001%"
"Oct 6, 2021 @ 14:28:58.553","3.61%"
"Oct 6, 2021 @ 14:28:57.553","2.725%"
"Oct 6, 2021 @ 14:28:56.553","1.145%"
"Oct 6, 2021 @ 14:28:55.553","2.0149999999999997%"
"Oct 6, 2021 @ 14:28:54.553","1.9%"
"Oct 6, 2021 @ 14:28:53.553","2.02%"
"Oct 6, 2021 @ 14:28:52.553","1.37%"
"Oct 6, 2021 @ 14:28:51.553","1.375%"
"Oct 6, 2021 @ 14:28:50.553","0.63%"
"Oct 6, 2021 @ 14:28:49.553","1.875%"
"Oct 6, 2021 @ 14:28:48.553","0.745%"
"Oct 6, 2021 @ 14:28:47.553","0.375%"
"Oct 6, 2021 @ 14:28:46.553","0.5%"
"Oct 6, 2021 @ 14:28:45.553","0.875%"
"Oct 6, 2021 @ 14:28:44.553","2.755%"
"Oct 6, 2021 @ 14:28:43.553","0.375%"
"Oct 6, 2021 @ 14:28:42.553","0.375%"
"Oct 6, 2021 @ 14:28:41.553","0.875%"
"Oct 6, 2021 @ 14:28:40.553","2.2649999999999997%"
"Oct 6, 2021 @ 14:28:39.553","0.0%"
"Oct 6, 2021 @ 14:28:38.553","0.375%"
"Oct 6, 2021 @ 14:28:37.553","1.47%"
"Oct 6, 2021 @ 14:28:36.553","0.125%"
"Oct 6, 2021 @ 14:28:35.553","0.5%"
"Oct 6, 2021 @ 14:28:34.553","0.5%"
"Oct 6, 2021 @ 14:28:33.553","0.75%"
"Oct 6, 2021 @ 14:28:32.553","0.125%"
"Oct 6, 2021 @ 14:28:31.553","0.375%"
"Oct 6, 2021 @ 14:28:30.553","0.25%"
"Oct 6, 2021 @ 14:28:29.553","0.5%"
