"@timestamp","system.cpu.total.norm.pct"
"Mar 29, 2021 @ 16:00:53.735","100%"
"Mar 29, 2021 @ 16:00:54.735","100%"
"Mar 29, 2021 @ 16:00:55.735","100%"
"Mar 29, 2021 @ 16:00:56.735","100%"
"Mar 29, 2021 @ 16:00:57.735","100%"
"Mar 29, 2021 @ 16:00:58.735","100%"
"Mar 29, 2021 @ 16:00:59.735","100%"
"Mar 29, 2021 @ 16:01:00.735","100%"
"Mar 29, 2021 @ 16:01:01.735","100%"
"Mar 29, 2021 @ 16:01:02.735","100%"
"Mar 29, 2021 @ 16:01:03.735","100%"
"Mar 29, 2021 @ 16:01:04.736","100%"
"Mar 29, 2021 @ 16:01:05.735","100%"
"Mar 29, 2021 @ 16:01:06.735","100%"
"Mar 29, 2021 @ 16:01:07.735","100%"
"Mar 29, 2021 @ 16:01:08.735","100%"
"Mar 29, 2021 @ 16:01:09.735","100%"
"Mar 29, 2021 @ 16:01:10.735","100%"
"Mar 29, 2021 @ 16:01:11.735","100%"
"Mar 29, 2021 @ 16:01:12.735","100%"
"Mar 29, 2021 @ 16:01:13.735","100%"
"Mar 29, 2021 @ 16:01:14.735","100%"
"Mar 29, 2021 @ 16:01:15.735","100%"
"Mar 29, 2021 @ 16:01:16.735","100%"
"Mar 29, 2021 @ 16:01:17.738","99.5%"
"Mar 29, 2021 @ 16:01:18.753","99.75%"
"Mar 29, 2021 @ 16:01:19.735","100%"
"Mar 29, 2021 @ 16:01:20.735","100%"
"Mar 29, 2021 @ 16:01:21.735","100%"
"Mar 29, 2021 @ 16:01:22.735","100%"
"Mar 29, 2021 @ 16:01:23.735","100%"
"Mar 29, 2021 @ 16:01:24.735","100%"
"Mar 29, 2021 @ 16:01:25.735","100%"
"Mar 29, 2021 @ 16:01:26.735","100%"
"Mar 29, 2021 @ 16:01:27.735","100%"
"Mar 29, 2021 @ 16:01:28.735","100%"
"Mar 29, 2021 @ 16:01:29.735","100%"
"Mar 29, 2021 @ 16:01:30.735","100%"
"Mar 29, 2021 @ 16:01:31.735","100%"
"Mar 29, 2021 @ 16:01:32.735","100%"
"Mar 29, 2021 @ 16:01:33.736","100%"
"Mar 29, 2021 @ 16:01:34.735","99.75%"
"Mar 29, 2021 @ 16:01:35.735","100%"
"Mar 29, 2021 @ 16:01:36.735","100%"
"Mar 29, 2021 @ 16:01:37.735","99.75%"
"Mar 29, 2021 @ 16:01:38.735","100%"
"Mar 29, 2021 @ 16:01:39.735","100%"
"Mar 29, 2021 @ 16:01:40.735","100%"
"Mar 29, 2021 @ 16:01:41.742","100%"
"Mar 29, 2021 @ 16:01:42.735","100%"
"Mar 29, 2021 @ 16:01:43.735","100%"
"Mar 29, 2021 @ 16:01:44.735","100%"
"Mar 29, 2021 @ 16:01:45.735","100%"
"Mar 29, 2021 @ 16:01:46.735","100%"
"Mar 29, 2021 @ 16:01:47.735","100%"
"Mar 29, 2021 @ 16:01:48.736","100%"
"Mar 29, 2021 @ 16:01:49.735","100%"
"Mar 29, 2021 @ 16:01:50.735","100%"
"Mar 29, 2021 @ 16:01:51.735","99.75%"
"Mar 29, 2021 @ 16:01:52.735","100%"
"Mar 29, 2021 @ 16:01:53.735","100%"
"Mar 29, 2021 @ 16:01:54.735","100%"
"Mar 29, 2021 @ 16:01:55.736","100%"
"Mar 29, 2021 @ 16:01:56.735","100%"
"Mar 29, 2021 @ 16:01:57.735","100%"
"Mar 29, 2021 @ 16:01:58.735","100%"
"Mar 29, 2021 @ 16:01:59.735","100%"
"Mar 29, 2021 @ 16:02:00.735","100%"
"Mar 29, 2021 @ 16:02:01.735","100%"
"Mar 29, 2021 @ 16:02:02.735","100%"
"Mar 29, 2021 @ 16:02:03.735","100%"
"Mar 29, 2021 @ 16:02:04.735","100%"
"Mar 29, 2021 @ 16:02:05.735","70.44%"
"Mar 29, 2021 @ 16:02:06.735","32.42%"
"Mar 29, 2021 @ 16:02:07.735","13.43%"
"Mar 29, 2021 @ 16:02:08.735","2%"
"Mar 29, 2021 @ 16:02:09.735","5.61%"
"Mar 29, 2021 @ 16:02:10.735","3.93%"
"Mar 29, 2021 @ 16:02:11.735","1.75%"
"Mar 29, 2021 @ 16:02:12.735","5.17%"
"Mar 29, 2021 @ 16:02:13.735","1.74%"
"Mar 29, 2021 @ 16:02:14.735","1.25%"
"Mar 29, 2021 @ 16:02:15.735","4.21%"
"Mar 29, 2021 @ 16:02:16.735","0.75%"
"Mar 29, 2021 @ 16:02:17.735","1.25%"
"Mar 29, 2021 @ 16:02:18.735","3.22%"
"Mar 29, 2021 @ 16:02:19.735","5.38%"
"Mar 29, 2021 @ 16:02:20.735","1.75%"
