"@timestamp","system.cpu.total.norm.pct"
"Mar 30, 2021 @ 08:27:44.226","100%"
"Mar 30, 2021 @ 08:27:45.241","100%"
"Mar 30, 2021 @ 08:27:46.226","100%"
"Mar 30, 2021 @ 08:27:47.228","100%"
"Mar 30, 2021 @ 08:27:48.231","100%"
"Mar 30, 2021 @ 08:27:49.226","100%"
"Mar 30, 2021 @ 08:27:50.231","100%"
"Mar 30, 2021 @ 08:27:51.268","100%"
"Mar 30, 2021 @ 08:27:52.234","100%"
"Mar 30, 2021 @ 08:27:53.226","100%"
"Mar 30, 2021 @ 08:27:54.226","100%"
"Mar 30, 2021 @ 08:27:55.247","100%"
"Mar 30, 2021 @ 08:27:56.226","100%"
"Mar 30, 2021 @ 08:27:57.231","100%"
"Mar 30, 2021 @ 08:27:58.238","100%"
"Mar 30, 2021 @ 08:27:59.255","100%"
"Mar 30, 2021 @ 08:28:00.249","100%"
"Mar 30, 2021 @ 08:28:01.229","100%"
"Mar 30, 2021 @ 08:28:02.234","100%"
"Mar 30, 2021 @ 08:28:03.265","100%"
"Mar 30, 2021 @ 08:28:04.226","100%"
"Mar 30, 2021 @ 08:28:05.277","100%"
"Mar 30, 2021 @ 08:28:06.245","100%"
"Mar 30, 2021 @ 08:28:07.232","100%"
"Mar 30, 2021 @ 08:28:08.229","99.75%"
"Mar 30, 2021 @ 08:28:09.237","100%"
"Mar 30, 2021 @ 08:28:10.226","100%"
"Mar 30, 2021 @ 08:28:11.259","100%"
"Mar 30, 2021 @ 08:28:12.226","100%"
"Mar 30, 2021 @ 08:28:13.271","100%"
"Mar 30, 2021 @ 08:28:14.227","100%"
"Mar 30, 2021 @ 08:28:15.230","100%"
"Mar 30, 2021 @ 08:28:16.226","100%"
"Mar 30, 2021 @ 08:28:17.246","100%"
"Mar 30, 2021 @ 08:28:18.239","100%"
"Mar 30, 2021 @ 08:28:19.226","45.53%"
"Mar 30, 2021 @ 08:28:20.227","24.55%"
"Mar 30, 2021 @ 08:28:21.226","1.5%"
"Mar 30, 2021 @ 08:28:22.226","0.5%"
"Mar 30, 2021 @ 08:28:23.226","1%"
"Mar 30, 2021 @ 08:28:24.226","0.75%"
"Mar 30, 2021 @ 08:28:25.226","1.24%"
"Mar 30, 2021 @ 08:28:26.226","0.5%"
"Mar 30, 2021 @ 08:28:27.226","0.5%"
"Mar 30, 2021 @ 08:28:28.226","1.25%"
"Mar 30, 2021 @ 08:28:29.226","0.5%"
