"@timestamp","system.cpu.total.norm.pct"
"Oct 6, 2021 @ 15:29:28.165","78.4%"
"Oct 6, 2021 @ 15:29:27.165","78.39500000000001%"
"Oct 6, 2021 @ 15:29:26.165","78.88%"
"Oct 6, 2021 @ 15:29:25.165","76.595%"
"Oct 6, 2021 @ 15:29:24.165","77.165%"
"Oct 6, 2021 @ 15:29:23.165","77.60499999999999%"
"Oct 6, 2021 @ 15:29:22.165","77.945%"
"Oct 6, 2021 @ 15:29:21.165","75.22%"
"Oct 6, 2021 @ 15:29:20.165","76.81%"
"Oct 6, 2021 @ 15:29:19.165","76.95%"
"Oct 6, 2021 @ 15:29:18.165","76.925%"
"Oct 6, 2021 @ 15:29:17.165","77.115%"
"Oct 6, 2021 @ 15:29:16.165","77.315%"
"Oct 6, 2021 @ 15:29:15.165","77.43%"
"Oct 6, 2021 @ 15:29:14.165","77.235%"
"Oct 6, 2021 @ 15:29:13.165","79.265%"
"Oct 6, 2021 @ 15:29:12.165","78.185%"
"Oct 6, 2021 @ 15:29:11.165","77.34%"
"Oct 6, 2021 @ 15:29:10.165","77.87%"
"Oct 6, 2021 @ 15:29:09.165","78.50999999999999%"
"Oct 6, 2021 @ 15:29:08.165","77.41%"
"Oct 6, 2021 @ 15:29:07.165","79.64%"
"Oct 6, 2021 @ 15:29:06.165","77.97%"
"Oct 6, 2021 @ 15:29:05.165","78.485%"
"Oct 6, 2021 @ 15:29:04.165","78.19%"
"Oct 6, 2021 @ 15:29:03.165","77.6%"
"Oct 6, 2021 @ 15:29:02.165","77.33%"
"Oct 6, 2021 @ 15:29:01.165","77.41%"
"Oct 6, 2021 @ 15:29:00.165","77.36500000000001%"
"Oct 6, 2021 @ 15:28:59.165","79.10499999999999%"
"Oct 6, 2021 @ 15:28:58.165","77.7%"
"Oct 6, 2021 @ 15:28:57.165","77.83%"
"Oct 6, 2021 @ 15:28:56.165","76.755%"
"Oct 6, 2021 @ 15:28:55.165","78.265%"
"Oct 6, 2021 @ 15:28:54.165","78.44%"
"Oct 6, 2021 @ 15:28:53.165","76.70500000000001%"
"Oct 6, 2021 @ 15:28:52.165","77.12%"
"Oct 6, 2021 @ 15:28:51.165","78.29%"
"Oct 6, 2021 @ 15:28:50.165","78.355%"
"Oct 6, 2021 @ 15:28:49.165","77.94999999999999%"
"Oct 6, 2021 @ 15:28:48.165","77.86%"
"Oct 6, 2021 @ 15:28:47.165","78.465%"
"Oct 6, 2021 @ 15:28:46.165","77.345%"
"Oct 6, 2021 @ 15:28:45.165","78.17%"
"Oct 6, 2021 @ 15:28:44.165","78.43%"
"Oct 6, 2021 @ 15:28:43.165","77.96000000000001%"
"Oct 6, 2021 @ 15:28:42.165","77.33500000000001%"
"Oct 6, 2021 @ 15:28:41.166","77.775%"
"Oct 6, 2021 @ 15:28:40.165","77.47999999999999%"
"Oct 6, 2021 @ 15:28:39.165","79.77000000000001%"
"Oct 6, 2021 @ 15:28:38.165","77.99000000000001%"
"Oct 6, 2021 @ 15:28:37.165","77.435%"
"Oct 6, 2021 @ 15:28:36.165","78.16%"
"Oct 6, 2021 @ 15:28:35.165","78.44%"
"Oct 6, 2021 @ 15:28:34.165","77.995%"
"Oct 6, 2021 @ 15:28:33.165","77.72999999999999%"
"Oct 6, 2021 @ 15:28:32.165","77.66499999999999%"
"Oct 6, 2021 @ 15:28:31.165","78.27000000000001%"
"Oct 6, 2021 @ 15:28:30.165","77.495%"
"Oct 6, 2021 @ 15:28:29.165","76.82%"
"Oct 6, 2021 @ 15:28:28.165","77.14%"
"Oct 6, 2021 @ 15:28:27.165","78.56%"
"Oct 6, 2021 @ 15:28:26.165","83.13%"
"Oct 6, 2021 @ 15:28:25.165","77.46000000000001%"
"Oct 6, 2021 @ 15:28:24.165","77.875%"
"Oct 6, 2021 @ 15:28:23.165","78.705%"
"Oct 6, 2021 @ 15:28:22.165","79.57%"
"Oct 6, 2021 @ 15:28:21.165","78.12%"
"Oct 6, 2021 @ 15:28:20.166","77.725%"
"Oct 6, 2021 @ 15:28:19.165","77.955%"
"Oct 6, 2021 @ 15:28:18.165","76.825%"
"Oct 6, 2021 @ 15:28:17.165","76.755%"
"Oct 6, 2021 @ 15:28:16.165","77.68%"
"Oct 6, 2021 @ 15:28:15.165","77.83%"
"Oct 6, 2021 @ 15:28:14.166","77.75999999999999%"
"Oct 6, 2021 @ 15:28:13.165","79.39500000000001%"
"Oct 6, 2021 @ 15:28:12.165","77.64%"
"Oct 6, 2021 @ 15:28:11.166","78.26499999999999%"
"Oct 6, 2021 @ 15:28:10.165","77.825%"
"Oct 6, 2021 @ 15:28:09.165","78.955%"
"Oct 6, 2021 @ 15:28:08.165","77.245%"
"Oct 6, 2021 @ 15:28:07.165","78.52000000000001%"
"Oct 6, 2021 @ 15:28:06.165","77.675%"
"Oct 6, 2021 @ 15:28:05.165","78.375%"
"Oct 6, 2021 @ 15:28:04.165","78.445%"
"Oct 6, 2021 @ 15:28:03.165","76.35%"
"Oct 6, 2021 @ 15:28:02.165","78.375%"
"Oct 6, 2021 @ 15:28:01.165","79.14500000000001%"
"Oct 6, 2021 @ 15:28:00.165","77.13%"
"Oct 6, 2021 @ 15:27:59.165","77.82%"
"Oct 6, 2021 @ 15:27:58.165","78.07%"
"Oct 6, 2021 @ 15:27:57.165","78.515%"
"Oct 6, 2021 @ 15:27:56.165","75.015%"
"Oct 6, 2021 @ 15:27:55.165","76.81%"
"Oct 6, 2021 @ 15:27:54.165","77.49000000000001%"
"Oct 6, 2021 @ 15:27:53.165","77.695%"
"Oct 6, 2021 @ 15:27:52.165","77.905%"
"Oct 6, 2021 @ 15:27:51.166","78.875%"
"Oct 6, 2021 @ 15:27:50.165","79.09%"
"Oct 6, 2021 @ 15:27:49.165","78.33%"
"Oct 6, 2021 @ 15:27:48.165","77.705%"
"Oct 6, 2021 @ 15:27:47.165","77.44%"
"Oct 6, 2021 @ 15:27:46.165","78.86500000000001%"
"Oct 6, 2021 @ 15:27:45.165","78.885%"
"Oct 6, 2021 @ 15:27:44.165","78.0%"
"Oct 6, 2021 @ 15:27:43.165","77.99000000000001%"
"Oct 6, 2021 @ 15:27:42.165","76.77000000000001%"
"Oct 6, 2021 @ 15:27:41.165","77.555%"
"Oct 6, 2021 @ 15:27:40.165","78.0%"
"Oct 6, 2021 @ 15:27:39.165","78.08%"
"Oct 6, 2021 @ 15:27:38.165","76.815%"
"Oct 6, 2021 @ 15:27:37.165","78.29%"
"Oct 6, 2021 @ 15:27:36.165","79.16999999999999%"
"Oct 6, 2021 @ 15:27:35.165","77.865%"
"Oct 6, 2021 @ 15:27:34.165","77.82%"
"Oct 6, 2021 @ 15:27:33.165","78.745%"
"Oct 6, 2021 @ 15:27:32.165","78.32499999999999%"
"Oct 6, 2021 @ 15:27:31.165","77.92%"
"Oct 6, 2021 @ 15:27:30.165","76.95%"
"Oct 6, 2021 @ 15:27:29.165","77.12%"
"Oct 6, 2021 @ 15:27:28.165","77.485%"
"Oct 6, 2021 @ 15:27:27.165","77.705%"
"Oct 6, 2021 @ 15:27:26.165","77.97999999999999%"
"Oct 6, 2021 @ 15:27:25.165","78.30000000000001%"
"Oct 6, 2021 @ 15:27:24.165","76.595%"
"Oct 6, 2021 @ 15:27:23.165","79.62%"
"Oct 6, 2021 @ 15:27:22.165","80.58500000000001%"
"Oct 6, 2021 @ 15:27:21.165","78.255%"
"Oct 6, 2021 @ 15:27:20.165","78.33500000000001%"
"Oct 6, 2021 @ 15:27:19.165","77.63499999999999%"
"Oct 6, 2021 @ 15:27:18.165","76.57499999999999%"
"Oct 6, 2021 @ 15:27:17.165","76.64%"
"Oct 6, 2021 @ 15:27:16.165","75.345%"
"Oct 6, 2021 @ 15:27:15.165","74.9%"
"Oct 6, 2021 @ 15:27:14.165","76.455%"
"Oct 6, 2021 @ 15:27:13.165","77.325%"
"Oct 6, 2021 @ 15:27:12.165","77.03999999999999%"
"Oct 6, 2021 @ 15:27:11.165","77.07%"
"Oct 6, 2021 @ 15:27:10.165","77.625%"
"Oct 6, 2021 @ 15:27:09.165","79.59%"
"Oct 6, 2021 @ 15:27:08.165","79.005%"
"Oct 6, 2021 @ 15:27:07.165","77.565%"
"Oct 6, 2021 @ 15:27:06.165","77.61%"
"Oct 6, 2021 @ 15:27:05.165","79.455%"
"Oct 6, 2021 @ 15:27:04.165","74.705%"
"Oct 6, 2021 @ 15:27:03.165","75.65%"
"Oct 6, 2021 @ 15:27:02.165","75.74%"
"Oct 6, 2021 @ 15:27:01.166","76.41499999999999%"
"Oct 6, 2021 @ 15:27:00.165","76.36500000000001%"
"Oct 6, 2021 @ 15:26:59.165","78.17%"
"Oct 6, 2021 @ 15:26:58.165","79.14%"
"Oct 6, 2021 @ 15:26:57.165","77.905%"
"Oct 6, 2021 @ 15:26:56.165","76.845%"
"Oct 6, 2021 @ 15:26:55.165","75.385%"
"Oct 6, 2021 @ 15:26:54.165","74.81%"
"Oct 6, 2021 @ 15:26:53.165","74.065%"
"Oct 6, 2021 @ 15:26:52.165","76.13499999999999%"
"Oct 6, 2021 @ 15:26:51.165","77.56%"
"Oct 6, 2021 @ 15:26:50.165","76.16499999999999%"
"Oct 6, 2021 @ 15:26:49.165","74.32%"
"Oct 6, 2021 @ 15:26:48.165","75.225%"
"Oct 6, 2021 @ 15:26:47.165","75.945%"
"Oct 6, 2021 @ 15:26:46.165","75.13499999999999%"
"Oct 6, 2021 @ 15:26:45.165","75.895%"
"Oct 6, 2021 @ 15:26:44.165","73.465%"
"Oct 6, 2021 @ 15:26:43.165","74.965%"
"Oct 6, 2021 @ 15:26:42.165","75.93%"
"Oct 6, 2021 @ 15:26:41.165","75.045%"
"Oct 6, 2021 @ 15:26:40.165","75.61500000000001%"
"Oct 6, 2021 @ 15:26:39.165","74.525%"
"Oct 6, 2021 @ 15:26:38.165","74.155%"
"Oct 6, 2021 @ 15:26:37.165","75.245%"
"Oct 6, 2021 @ 15:26:36.166","75.23%"
"Oct 6, 2021 @ 15:26:35.165","76.185%"
"Oct 6, 2021 @ 15:26:34.165","74.67%"
"Oct 6, 2021 @ 15:26:33.165","75.45500000000001%"
"Oct 6, 2021 @ 15:26:32.165","74.015%"
"Oct 6, 2021 @ 15:26:31.165","74.675%"
"Oct 6, 2021 @ 15:26:30.165","74.745%"
"Oct 6, 2021 @ 15:26:29.165","74.09%"
"Oct 6, 2021 @ 15:26:28.165","75.155%"
"Oct 6, 2021 @ 15:26:27.165","74.555%"
"Oct 6, 2021 @ 15:26:26.165","73.55%"
"Oct 6, 2021 @ 15:26:25.165","74.255%"
"Oct 6, 2021 @ 15:26:24.166","75.485%"
"Oct 6, 2021 @ 15:26:23.165","75.5%"
"Oct 6, 2021 @ 15:26:22.165","75.69%"
"Oct 6, 2021 @ 15:26:21.165","76.88999999999999%"
"Oct 6, 2021 @ 15:26:20.165","75.92%"
"Oct 6, 2021 @ 15:26:19.166","75.875%"
"Oct 6, 2021 @ 15:26:18.165","73.905%"
"Oct 6, 2021 @ 15:26:17.165","73.83500000000001%"
"Oct 6, 2021 @ 15:26:16.165","74.22999999999999%"
"Oct 6, 2021 @ 15:26:15.165","74.32%"
"Oct 6, 2021 @ 15:26:14.165","74.715%"
"Oct 6, 2021 @ 15:26:13.165","74.68%"
"Oct 6, 2021 @ 15:26:12.165","74.055%"
"Oct 6, 2021 @ 15:26:11.166","74.41%"
"Oct 6, 2021 @ 15:26:10.165","76.99000000000001%"
"Oct 6, 2021 @ 15:26:09.165","78.495%"
"Oct 6, 2021 @ 15:26:08.165","76.60499999999999%"
"Oct 6, 2021 @ 15:26:07.165","75.55%"
"Oct 6, 2021 @ 15:26:06.165","76.78999999999999%"
"Oct 6, 2021 @ 15:26:05.165","74.425%"
"Oct 6, 2021 @ 15:26:04.165","73.61%"
"Oct 6, 2021 @ 15:26:03.165","76.41%"
"Oct 6, 2021 @ 15:26:02.165","75.69999999999999%"
"Oct 6, 2021 @ 15:26:01.165","74.19%"
"Oct 6, 2021 @ 15:26:00.165","74.70500000000001%"
"Oct 6, 2021 @ 15:25:59.165","74.735%"
"Oct 6, 2021 @ 15:25:58.165","74.68%"
"Oct 6, 2021 @ 15:25:57.165","75.255%"
"Oct 6, 2021 @ 15:25:56.165","81.00999999999999%"
"Oct 6, 2021 @ 15:25:55.165","76.6%"
"Oct 6, 2021 @ 15:25:54.165","75.89%"
"Oct 6, 2021 @ 15:25:53.165","77.185%"
"Oct 6, 2021 @ 15:25:52.165","75.6%"
"Oct 6, 2021 @ 15:25:51.165","74.41499999999999%"
"Oct 6, 2021 @ 15:25:50.165","74.615%"
"Oct 6, 2021 @ 15:25:49.165","76.18%"
"Oct 6, 2021 @ 15:25:48.165","74.44%"
"Oct 6, 2021 @ 15:25:47.165","74.08%"
"Oct 6, 2021 @ 15:25:46.165","74.74000000000001%"
"Oct 6, 2021 @ 15:25:45.165","74.65%"
"Oct 6, 2021 @ 15:25:44.165","76.60499999999999%"
"Oct 6, 2021 @ 15:25:43.165","75.47999999999999%"
"Oct 6, 2021 @ 15:25:42.165","73.495%"
"Oct 6, 2021 @ 15:25:41.165","73.205%"
"Oct 6, 2021 @ 15:25:40.165","74.295%"
"Oct 6, 2021 @ 15:25:39.165","74.315%"
"Oct 6, 2021 @ 15:25:38.165","75.65%"
"Oct 6, 2021 @ 15:25:37.165","73.81%"
"Oct 6, 2021 @ 15:25:36.165","74.855%"
"Oct 6, 2021 @ 15:25:35.165","75.89%"
"Oct 6, 2021 @ 15:25:34.165","73.27000000000001%"
"Oct 6, 2021 @ 15:25:33.165","73.65%"
"Oct 6, 2021 @ 15:25:32.165","74.41499999999999%"
"Oct 6, 2021 @ 15:25:31.165","74.16499999999999%"
"Oct 6, 2021 @ 15:25:30.165","72.41499999999999%"
"Oct 6, 2021 @ 15:25:29.165","73.71000000000001%"
"Oct 6, 2021 @ 15:25:28.165","74.035%"
"Oct 6, 2021 @ 15:25:27.165","73.375%"
"Oct 6, 2021 @ 15:25:26.165","73.42%"
"Oct 6, 2021 @ 15:25:25.165","73.895%"
"Oct 6, 2021 @ 15:25:24.165","74.25%"
"Oct 6, 2021 @ 15:25:23.165","71.86%"
"Oct 6, 2021 @ 15:25:22.165","73.645%"
"Oct 6, 2021 @ 15:25:21.165","73.06%"
"Oct 6, 2021 @ 15:25:20.165","72.00999999999999%"
"Oct 6, 2021 @ 15:25:19.165","73.41499999999999%"
"Oct 6, 2021 @ 15:25:18.165","72.97%"
"Oct 6, 2021 @ 15:25:17.165","73.105%"
"Oct 6, 2021 @ 15:25:16.165","74.13499999999999%"
"Oct 6, 2021 @ 15:25:15.165","72.83%"
"Oct 6, 2021 @ 15:25:14.165","73.21000000000001%"
"Oct 6, 2021 @ 15:25:13.165","73.16%"
"Oct 6, 2021 @ 15:25:12.165","73.67%"
"Oct 6, 2021 @ 15:25:11.165","72.83%"
"Oct 6, 2021 @ 15:25:10.166","74.145%"
"Oct 6, 2021 @ 15:25:09.165","74.535%"
"Oct 6, 2021 @ 15:25:08.165","74.185%"
"Oct 6, 2021 @ 15:25:07.165","73.81%"
"Oct 6, 2021 @ 15:25:06.165","73.045%"
"Oct 6, 2021 @ 15:25:05.165","74.515%"
"Oct 6, 2021 @ 15:25:04.165","73.275%"
"Oct 6, 2021 @ 15:25:03.165","72.26%"
"Oct 6, 2021 @ 15:25:02.165","74.19%"
"Oct 6, 2021 @ 15:25:01.165","72.42%"
"Oct 6, 2021 @ 15:25:00.165","73.59%"
"Oct 6, 2021 @ 15:24:59.165","73.05%"
"Oct 6, 2021 @ 15:24:58.165","72.14%"
"Oct 6, 2021 @ 15:24:57.165","74.33%"
"Oct 6, 2021 @ 15:24:56.166","73.11%"
"Oct 6, 2021 @ 15:24:55.165","73.93%"
"Oct 6, 2021 @ 15:24:54.165","72.64%"
"Oct 6, 2021 @ 15:24:53.165","73.57499999999999%"
"Oct 6, 2021 @ 15:24:52.165","72.72%"
"Oct 6, 2021 @ 15:24:51.165","75.94999999999999%"
"Oct 6, 2021 @ 15:24:50.165","75.03%"
"Oct 6, 2021 @ 15:24:49.165","74.045%"
"Oct 6, 2021 @ 15:24:48.165","76.96%"
"Oct 6, 2021 @ 15:24:47.165","74.33500000000001%"
"Oct 6, 2021 @ 15:24:46.165","75.225%"
"Oct 6, 2021 @ 15:24:45.166","75.80000000000001%"
"Oct 6, 2021 @ 15:24:44.165","72.725%"
"Oct 6, 2021 @ 15:24:43.165","73.34%"
"Oct 6, 2021 @ 15:24:42.165","72.82%"
"Oct 6, 2021 @ 15:24:41.165","74.87%"
"Oct 6, 2021 @ 15:24:40.165","74.075%"
"Oct 6, 2021 @ 15:24:39.165","76.22999999999999%"
"Oct 6, 2021 @ 15:24:38.165","74.53%"
"Oct 6, 2021 @ 15:24:37.165","73.72999999999999%"
"Oct 6, 2021 @ 15:24:36.165","73.255%"
"Oct 6, 2021 @ 15:24:35.165","74.1%"
"Oct 6, 2021 @ 15:24:34.165","73.595%"
"Oct 6, 2021 @ 15:24:33.165","75.9%"
"Oct 6, 2021 @ 15:24:32.165","74.55%"
"Oct 6, 2021 @ 15:24:31.166","71.4%"
"Oct 6, 2021 @ 15:24:30.165","72.465%"
"Oct 6, 2021 @ 15:24:29.165","71.97999999999999%"
"Oct 6, 2021 @ 15:24:28.165","71.675%"
"Oct 6, 2021 @ 15:24:27.165","72.47%"
"Oct 6, 2021 @ 15:24:26.165","71.57%"
"Oct 6, 2021 @ 15:24:25.166","72.925%"
"Oct 6, 2021 @ 15:24:24.165","72.08500000000001%"
"Oct 6, 2021 @ 15:24:23.165","71.875%"
"Oct 6, 2021 @ 15:24:22.165","74.92%"
"Oct 6, 2021 @ 15:24:21.165","74.765%"
"Oct 6, 2021 @ 15:24:20.165","72.23500000000001%"
"Oct 6, 2021 @ 15:24:19.165","72.42%"
"Oct 6, 2021 @ 15:24:18.166","72.785%"
"Oct 6, 2021 @ 15:24:17.166","73.565%"
"Oct 6, 2021 @ 15:24:16.165","70.64500000000001%"
"Oct 6, 2021 @ 15:24:15.165","71.42500000000001%"
"Oct 6, 2021 @ 15:24:14.165","72.50999999999999%"
"Oct 6, 2021 @ 15:24:13.165","75.25%"
"Oct 6, 2021 @ 15:24:12.165","72.66%"
"Oct 6, 2021 @ 15:24:11.165","70.89%"
"Oct 6, 2021 @ 15:24:10.165","74.035%"
"Oct 6, 2021 @ 15:24:09.165","72.18%"
"Oct 6, 2021 @ 15:24:08.165","73.72%"
"Oct 6, 2021 @ 15:24:07.165","72.49000000000001%"
"Oct 6, 2021 @ 15:24:06.165","72.08%"
"Oct 6, 2021 @ 15:24:05.165","74.78%"
"Oct 6, 2021 @ 15:24:04.165","71.475%"
"Oct 6, 2021 @ 15:24:03.166","71.1%"
"Oct 6, 2021 @ 15:24:02.165","70.675%"
"Oct 6, 2021 @ 15:24:01.165","72.41499999999999%"
"Oct 6, 2021 @ 15:24:00.165","72.36500000000001%"
"Oct 6, 2021 @ 15:23:59.165","71.065%"
"Oct 6, 2021 @ 15:23:58.165","71.53%"
"Oct 6, 2021 @ 15:23:57.165","71.43%"
"Oct 6, 2021 @ 15:23:56.165","71.14%"
"Oct 6, 2021 @ 15:23:55.165","71.46000000000001%"
"Oct 6, 2021 @ 15:23:54.165","71.57499999999999%"
"Oct 6, 2021 @ 15:23:53.165","72.965%"
"Oct 6, 2021 @ 15:23:52.165","73.0%"
"Oct 6, 2021 @ 15:23:51.165","71.775%"
"Oct 6, 2021 @ 15:23:50.165","72.905%"
"Oct 6, 2021 @ 15:23:49.165","70.29499999999999%"
"Oct 6, 2021 @ 15:23:48.165","72.55000000000001%"
"Oct 6, 2021 @ 15:23:47.165","71.69%"
"Oct 6, 2021 @ 15:23:46.165","72.255%"
"Oct 6, 2021 @ 15:23:45.165","70.82499999999999%"
"Oct 6, 2021 @ 15:23:44.165","72.18%"
"Oct 6, 2021 @ 15:23:43.165","71.98500000000001%"
"Oct 6, 2021 @ 15:23:42.165","72.34%"
"Oct 6, 2021 @ 15:23:41.165","71.235%"
"Oct 6, 2021 @ 15:23:40.165","70.28%"
"Oct 6, 2021 @ 15:23:39.166","70.805%"
"Oct 6, 2021 @ 15:23:38.165","71.5%"
"Oct 6, 2021 @ 15:23:37.165","73.515%"
"Oct 6, 2021 @ 15:23:36.165","71.78999999999999%"
"Oct 6, 2021 @ 15:23:35.165","72.38%"
"Oct 6, 2021 @ 15:23:34.166","71.055%"
"Oct 6, 2021 @ 15:23:33.165","72.07%"
"Oct 6, 2021 @ 15:23:32.165","71.315%"
"Oct 6, 2021 @ 15:23:31.165","71.98%"
"Oct 6, 2021 @ 15:23:30.165","75.245%"
"Oct 6, 2021 @ 15:23:29.165","71.285%"
"Oct 6, 2021 @ 15:23:28.165","71.965%"
"Oct 6, 2021 @ 15:23:27.165","73.58500000000001%"
"Oct 6, 2021 @ 15:23:26.165","71.17500000000001%"
"Oct 6, 2021 @ 15:23:25.165","70.345%"
"Oct 6, 2021 @ 15:23:24.165","69.77%"
"Oct 6, 2021 @ 15:23:23.165","71.38%"
"Oct 6, 2021 @ 15:23:22.165","71.00999999999999%"
"Oct 6, 2021 @ 15:23:21.165","72.315%"
"Oct 6, 2021 @ 15:23:20.165","70.09%"
"Oct 6, 2021 @ 15:23:19.165","70.825%"
"Oct 6, 2021 @ 15:23:18.165","70.36000000000001%"
"Oct 6, 2021 @ 15:23:17.165","70.72%"
"Oct 6, 2021 @ 15:23:16.165","73.66%"
"Oct 6, 2021 @ 15:23:15.165","72.74%"
"Oct 6, 2021 @ 15:23:14.165","72.49%"
"Oct 6, 2021 @ 15:23:13.165","70.985%"
"Oct 6, 2021 @ 15:23:12.165","71.13499999999999%"
"Oct 6, 2021 @ 15:23:11.165","70.82499999999999%"
"Oct 6, 2021 @ 15:23:10.165","70.69%"
"Oct 6, 2021 @ 15:23:09.165","71.83500000000001%"
"Oct 6, 2021 @ 15:23:08.165","71.59%"
"Oct 6, 2021 @ 15:23:07.165","73.845%"
"Oct 6, 2021 @ 15:23:06.165","70.73%"
"Oct 6, 2021 @ 15:23:05.165","73.36%"
"Oct 6, 2021 @ 15:23:04.165","72.72%"
"Oct 6, 2021 @ 15:23:03.165","71.47999999999999%"
"Oct 6, 2021 @ 15:23:02.165","72.38499999999999%"
"Oct 6, 2021 @ 15:23:01.165","71.64%"
"Oct 6, 2021 @ 15:23:00.165","71.25%"
"Oct 6, 2021 @ 15:22:59.165","70.47%"
"Oct 6, 2021 @ 15:22:58.166","69.15%"
"Oct 6, 2021 @ 15:22:57.165","70.38%"
"Oct 6, 2021 @ 15:22:56.165","71.61%"
"Oct 6, 2021 @ 15:22:55.165","71.205%"
"Oct 6, 2021 @ 15:22:54.165","70.725%"
"Oct 6, 2021 @ 15:22:53.165","69.08500000000001%"
"Oct 6, 2021 @ 15:22:52.165","69.495%"
"Oct 6, 2021 @ 15:22:51.165","69.055%"
"Oct 6, 2021 @ 15:22:50.166","69.155%"
"Oct 6, 2021 @ 15:22:49.165","69.91499999999999%"
"Oct 6, 2021 @ 15:22:48.165","69.275%"
"Oct 6, 2021 @ 15:22:47.165","69.72999999999999%"
"Oct 6, 2021 @ 15:22:46.165","70.085%"
"Oct 6, 2021 @ 15:22:45.165","69.14%"
"Oct 6, 2021 @ 15:22:44.165","68.22%"
"Oct 6, 2021 @ 15:22:43.165","71.02%"
"Oct 6, 2021 @ 15:22:42.165","69.355%"
"Oct 6, 2021 @ 15:22:41.165","67.815%"
"Oct 6, 2021 @ 15:22:40.165","69.945%"
"Oct 6, 2021 @ 15:22:39.165","69.185%"
"Oct 6, 2021 @ 15:22:38.165","70.13%"
"Oct 6, 2021 @ 15:22:37.165","71.09%"
"Oct 6, 2021 @ 15:22:36.165","69.33000000000001%"
"Oct 6, 2021 @ 15:22:35.165","71.775%"
"Oct 6, 2021 @ 15:22:34.165","68.295%"
"Oct 6, 2021 @ 15:22:33.165","68.525%"
"Oct 6, 2021 @ 15:22:32.165","69.88%"
"Oct 6, 2021 @ 15:22:31.166","70.465%"
"Oct 6, 2021 @ 15:22:30.165","68.485%"
"Oct 6, 2021 @ 15:22:29.165","70.18%"
"Oct 6, 2021 @ 15:22:28.165","69.66%"
"Oct 6, 2021 @ 15:22:27.165","69.9%"
"Oct 6, 2021 @ 15:22:26.165","68.855%"
"Oct 6, 2021 @ 15:22:25.165","69.97%"
"Oct 6, 2021 @ 15:22:24.165","70.61500000000001%"
"Oct 6, 2021 @ 15:22:23.165","70.765%"
"Oct 6, 2021 @ 15:22:22.165","68.755%"
"Oct 6, 2021 @ 15:22:21.165","68.78%"
"Oct 6, 2021 @ 15:22:20.165","69.85%"
"Oct 6, 2021 @ 15:22:19.165","68.535%"
"Oct 6, 2021 @ 15:22:18.165","68.7%"
"Oct 6, 2021 @ 15:22:17.165","69.645%"
"Oct 6, 2021 @ 15:22:16.165","70.98%"
"Oct 6, 2021 @ 15:22:15.166","68.81%"
"Oct 6, 2021 @ 15:22:14.165","69.63499999999999%"
"Oct 6, 2021 @ 15:22:13.165","69.15%"
"Oct 6, 2021 @ 15:22:12.165","70.475%"
"Oct 6, 2021 @ 15:22:11.165","69.89%"
"Oct 6, 2021 @ 15:22:10.165","70.33%"
"Oct 6, 2021 @ 15:22:09.165","70.55%"
"Oct 6, 2021 @ 15:22:08.165","69.12%"
"Oct 6, 2021 @ 15:22:07.165","73.185%"
"Oct 6, 2021 @ 15:22:06.165","68.91%"
"Oct 6, 2021 @ 15:22:05.165","68.775%"
"Oct 6, 2021 @ 15:22:04.165","67.445%"
"Oct 6, 2021 @ 15:22:03.165","68.60499999999999%"
"Oct 6, 2021 @ 15:22:02.165","68.36%"
"Oct 6, 2021 @ 15:22:01.165","69.755%"
"Oct 6, 2021 @ 15:22:00.165","68.6%"
"Oct 6, 2021 @ 15:21:59.165","69.82%"
"Oct 6, 2021 @ 15:21:58.165","69.445%"
"Oct 6, 2021 @ 15:21:57.165","68.55%"
"Oct 6, 2021 @ 15:21:56.165","71.03%"
"Oct 6, 2021 @ 15:21:55.165","69.59%"
"Oct 6, 2021 @ 15:21:54.165","70.755%"
"Oct 6, 2021 @ 15:21:53.165","68.74%"
"Oct 6, 2021 @ 15:21:52.165","67.855%"
"Oct 6, 2021 @ 15:21:51.165","68.035%"
"Oct 6, 2021 @ 15:21:50.165","71.165%"
"Oct 6, 2021 @ 15:21:49.165","69.39%"
"Oct 6, 2021 @ 15:21:48.165","69.81%"
"Oct 6, 2021 @ 15:21:47.165","68.17500000000001%"
"Oct 6, 2021 @ 15:21:46.165","68.65%"
"Oct 6, 2021 @ 15:21:45.165","70.11500000000001%"
"Oct 6, 2021 @ 15:21:44.165","66.83500000000001%"
"Oct 6, 2021 @ 15:21:43.165","69.93%"
"Oct 6, 2021 @ 15:21:42.165","68.275%"
"Oct 6, 2021 @ 15:21:41.165","66.945%"
"Oct 6, 2021 @ 15:21:40.165","67.19%"
"Oct 6, 2021 @ 15:21:39.166","69.47999999999999%"
"Oct 6, 2021 @ 15:21:38.165","69.065%"
"Oct 6, 2021 @ 15:21:37.165","70.28999999999999%"
"Oct 6, 2021 @ 15:21:36.165","69.28999999999999%"
"Oct 6, 2021 @ 15:21:35.165","68.325%"
"Oct 6, 2021 @ 15:21:34.165","68.245%"
"Oct 6, 2021 @ 15:21:33.165","67.66%"
"Oct 6, 2021 @ 15:21:32.165","68.56%"
"Oct 6, 2021 @ 15:21:31.165","67.03%"
"Oct 6, 2021 @ 15:21:30.165","66.82%"
"Oct 6, 2021 @ 15:21:29.165","72.175%"
"Oct 6, 2021 @ 15:21:28.165","66.725%"
"Oct 6, 2021 @ 15:21:27.165","68.13%"
"Oct 6, 2021 @ 15:21:26.165","67.30000000000001%"
