"@timestamp","system.cpu.total.norm.pct"
"Oct 6, 2021 @ 15:30:21.735","10.68%"
"Oct 6, 2021 @ 15:30:20.735","11.91%"
"Oct 6, 2021 @ 15:30:19.735","9.94%"
"Oct 6, 2021 @ 15:30:18.735","9.63%"
"Oct 6, 2021 @ 15:30:17.735","10.85%"
"Oct 6, 2021 @ 15:30:16.735","10.97%"
"Oct 6, 2021 @ 15:30:15.735","9.31%"
"Oct 6, 2021 @ 15:30:14.735","17.95%"
"Oct 6, 2021 @ 15:30:13.735","33.98%"
"Oct 6, 2021 @ 15:30:12.735","13.05%"
"Oct 6, 2021 @ 15:30:11.735","9.21%"
"Oct 6, 2021 @ 15:30:10.735","11.71%"
"Oct 6, 2021 @ 15:30:09.735","14.06%"
"Oct 6, 2021 @ 15:30:08.735","10.85%"
"Oct 6, 2021 @ 15:30:07.735","9.56%"
"Oct 6, 2021 @ 15:30:06.735","14%"
"Oct 6, 2021 @ 15:30:05.735","16.21%"
"Oct 6, 2021 @ 15:30:04.735","9.98%"
"Oct 6, 2021 @ 15:30:03.735","11.15%"
"Oct 6, 2021 @ 15:30:02.735","10.49%"
"Oct 6, 2021 @ 15:30:01.735","10.89%"
"Oct 6, 2021 @ 15:30:00.735","9.92%"
"Oct 6, 2021 @ 15:29:59.735","14.38%"
"Oct 6, 2021 @ 15:29:58.735","32.46%"
"Oct 6, 2021 @ 15:29:57.735","8.69%"
"Oct 6, 2021 @ 15:29:56.735","9.76%"
"Oct 6, 2021 @ 15:29:55.735","10.62%"
"Oct 6, 2021 @ 15:29:54.735","13.66%"
"Oct 6, 2021 @ 15:29:53.735","10.59%"
"Oct 6, 2021 @ 15:29:52.735","12.74%"
"Oct 6, 2021 @ 15:29:51.735","11.28%"
"Oct 6, 2021 @ 15:29:50.735","9.89%"
"Oct 6, 2021 @ 15:29:49.735","9.33%"
"Oct 6, 2021 @ 15:29:48.735","11.68%"
"Oct 6, 2021 @ 15:29:47.735","9.79%"
"Oct 6, 2021 @ 15:29:46.735","11.04%"
"Oct 6, 2021 @ 15:29:45.735","7.93%"
"Oct 6, 2021 @ 15:29:44.735","15.12%"
"Oct 6, 2021 @ 15:29:43.735","33.86%"
"Oct 6, 2021 @ 15:29:42.735","9.88%"
"Oct 6, 2021 @ 15:29:41.735","16.22%"
"Oct 6, 2021 @ 15:29:40.735","35.53%"
"Oct 6, 2021 @ 15:29:39.735","9.77%"
"Oct 6, 2021 @ 15:29:38.735","11.67%"
"Oct 6, 2021 @ 15:29:37.735","9.41%"
"Oct 6, 2021 @ 15:29:36.735","10.68%"
"Oct 6, 2021 @ 15:29:35.735","9.87%"
"Oct 6, 2021 @ 15:29:34.735","7.12%"
"Oct 6, 2021 @ 15:29:33.735","13.32%"
"Oct 6, 2021 @ 15:29:32.735","10.03%"
"Oct 6, 2021 @ 15:29:31.735","8.36%"
"Oct 6, 2021 @ 15:29:30.735","11.68%"
"Oct 6, 2021 @ 15:29:29.735","8.83%"
"Oct 6, 2021 @ 15:29:28.735","10.2%"
"Oct 6, 2021 @ 15:29:27.735","10.13%"
"Oct 6, 2021 @ 15:29:26.735","14.34%"
"Oct 6, 2021 @ 15:29:25.735","36.65%"
"Oct 6, 2021 @ 15:29:24.735","12.6%"
"Oct 6, 2021 @ 15:29:23.735","9.76%"
"Oct 6, 2021 @ 15:29:22.735","11.24%"
"Oct 6, 2021 @ 15:29:21.735","9.07%"
"Oct 6, 2021 @ 15:29:20.735","10.19%"
"Oct 6, 2021 @ 15:29:19.735","10.44%"
"Oct 6, 2021 @ 15:29:18.735","8.9%"
"Oct 6, 2021 @ 15:29:17.735","10.31%"
"Oct 6, 2021 @ 15:29:16.735","8.9%"
"Oct 6, 2021 @ 15:29:15.735","9.08%"
"Oct 6, 2021 @ 15:29:14.735","8.95%"
"Oct 6, 2021 @ 15:29:13.735","8.36%"
"Oct 6, 2021 @ 15:29:12.735","10.34%"
"Oct 6, 2021 @ 15:29:11.735","9.31%"
"Oct 6, 2021 @ 15:29:10.735","8.69%"
"Oct 6, 2021 @ 15:29:09.735","8.48%"
"Oct 6, 2021 @ 15:29:08.735","10.4%"
"Oct 6, 2021 @ 15:29:07.735","9.97%"
"Oct 6, 2021 @ 15:29:06.735","9.88%"
"Oct 6, 2021 @ 15:29:05.735","8.36%"
"Oct 6, 2021 @ 15:29:04.735","9.98%"
"Oct 6, 2021 @ 15:29:03.735","9.65%"
"Oct 6, 2021 @ 15:29:02.735","8.7%"
"Oct 6, 2021 @ 15:29:01.735","10.47%"
"Oct 6, 2021 @ 15:29:00.735","10.44%"
"Oct 6, 2021 @ 15:28:59.735","7.54%"
"Oct 6, 2021 @ 15:28:58.735","9.06%"
"Oct 6, 2021 @ 15:28:57.735","8.36%"
"Oct 6, 2021 @ 15:28:56.735","9.53%"
"Oct 6, 2021 @ 15:28:55.735","10.48%"
"Oct 6, 2021 @ 15:28:54.735","8.22%"
"Oct 6, 2021 @ 15:28:53.735","9.19%"
"Oct 6, 2021 @ 15:28:52.735","7.63%"
"Oct 6, 2021 @ 15:28:51.735","10.32%"
"Oct 6, 2021 @ 15:28:50.735","9.62%"
"Oct 6, 2021 @ 15:28:49.735","9.98%"
"Oct 6, 2021 @ 15:28:48.735","8.72%"
"Oct 6, 2021 @ 15:28:47.735","11.92%"
"Oct 6, 2021 @ 15:28:46.735","10.43%"
"Oct 6, 2021 @ 15:28:45.735","11.35%"
"Oct 6, 2021 @ 15:28:44.735","9.86%"
"Oct 6, 2021 @ 15:28:43.735","13.39%"
"Oct 6, 2021 @ 15:28:42.735","8.94%"
"Oct 6, 2021 @ 15:28:41.735","9.06%"
"Oct 6, 2021 @ 15:28:40.735","9.87%"
"Oct 6, 2021 @ 15:28:39.735","10.23%"
"Oct 6, 2021 @ 15:28:38.735","8.94%"
"Oct 6, 2021 @ 15:28:37.735","9.98%"
"Oct 6, 2021 @ 15:28:36.735","8.7%"
"Oct 6, 2021 @ 15:28:35.735","10.33%"
"Oct 6, 2021 @ 15:28:34.735","8.57%"
"Oct 6, 2021 @ 15:28:33.735","8.35%"
"Oct 6, 2021 @ 15:28:32.735","8.2%"
"Oct 6, 2021 @ 15:28:31.735","8.94%"
"Oct 6, 2021 @ 15:28:30.735","7.74%"
"Oct 6, 2021 @ 15:28:29.735","9.44%"
"Oct 6, 2021 @ 15:28:28.735","8.91%"
"Oct 6, 2021 @ 15:28:27.735","9.27%"
"Oct 6, 2021 @ 15:28:26.735","8.44%"
"Oct 6, 2021 @ 15:28:25.735","9.16%"
"Oct 6, 2021 @ 15:28:24.735","10.07%"
"Oct 6, 2021 @ 15:28:23.735","9.87%"
"Oct 6, 2021 @ 15:28:22.735","12.02%"
"Oct 6, 2021 @ 15:28:21.735","10.51%"
"Oct 6, 2021 @ 15:28:20.735","9.98%"
"Oct 6, 2021 @ 15:28:19.735","9.64%"
"Oct 6, 2021 @ 15:28:18.735","6.66%"
"Oct 6, 2021 @ 15:28:17.735","8.13%"
"Oct 6, 2021 @ 15:28:16.735","10.99%"
"Oct 6, 2021 @ 15:28:15.735","10.41%"
"Oct 6, 2021 @ 15:28:14.735","10.92%"
"Oct 6, 2021 @ 15:28:13.735","10.77%"
"Oct 6, 2021 @ 15:28:12.735","8.83%"
"Oct 6, 2021 @ 15:28:11.735","8.72%"
"Oct 6, 2021 @ 15:28:10.735","10%"
"Oct 6, 2021 @ 15:28:09.735","11.11%"
"Oct 6, 2021 @ 15:28:08.735","8.25%"
"Oct 6, 2021 @ 15:28:07.735","10.42%"
"Oct 6, 2021 @ 15:28:06.735","9.52%"
"Oct 6, 2021 @ 15:28:05.735","9.99%"
"Oct 6, 2021 @ 15:28:04.735","7.41%"
"Oct 6, 2021 @ 15:28:03.735","10.31%"
"Oct 6, 2021 @ 15:28:02.735","9.76%"
"Oct 6, 2021 @ 15:28:01.735","10.1%"
"Oct 6, 2021 @ 15:28:00.735","8.2%"
"Oct 6, 2021 @ 15:27:59.735","12.29%"
"Oct 6, 2021 @ 15:27:58.735","9.06%"
"Oct 6, 2021 @ 15:27:57.735","8.84%"
"Oct 6, 2021 @ 15:27:56.735","7.52%"
"Oct 6, 2021 @ 15:27:55.735","7.39%"
"Oct 6, 2021 @ 15:27:54.735","7.41%"
"Oct 6, 2021 @ 15:27:53.735","9.73%"
"Oct 6, 2021 @ 15:27:52.735","10.54%"
"Oct 6, 2021 @ 15:27:51.735","9.47%"
"Oct 6, 2021 @ 15:27:50.735","11.35%"
"Oct 6, 2021 @ 15:27:49.735","8.58%"
"Oct 6, 2021 @ 15:27:48.735","12.64%"
"Oct 6, 2021 @ 15:27:47.735","8.24%"
"Oct 6, 2021 @ 15:27:46.735","9.43%"
"Oct 6, 2021 @ 15:27:45.735","9.53%"
"Oct 6, 2021 @ 15:27:44.735","11.67%"
"Oct 6, 2021 @ 15:27:43.735","7.27%"
"Oct 6, 2021 @ 15:27:42.735","10.34%"
"Oct 6, 2021 @ 15:27:41.735","10.53%"
"Oct 6, 2021 @ 15:27:40.735","10.7%"
"Oct 6, 2021 @ 15:27:39.735","9.53%"
"Oct 6, 2021 @ 15:27:38.735","8.83%"
"Oct 6, 2021 @ 15:27:37.735","8.44%"
"Oct 6, 2021 @ 15:27:36.735","10.11%"
"Oct 6, 2021 @ 15:27:35.735","9.27%"
"Oct 6, 2021 @ 15:27:34.735","8.13%"
"Oct 6, 2021 @ 15:27:33.735","10.82%"
"Oct 6, 2021 @ 15:27:32.735","7.26%"
"Oct 6, 2021 @ 15:27:31.735","10.1%"
"Oct 6, 2021 @ 15:27:30.735","11.94%"
"Oct 6, 2021 @ 15:27:29.735","7.05%"
"Oct 6, 2021 @ 15:27:28.735","9.18%"
"Oct 6, 2021 @ 15:27:27.735","10.82%"
"Oct 6, 2021 @ 15:27:26.735","8.96%"
"Oct 6, 2021 @ 15:27:25.735","9.88%"
"Oct 6, 2021 @ 15:27:24.735","8.86%"
"Oct 6, 2021 @ 15:27:23.735","11.58%"
"Oct 6, 2021 @ 15:27:22.735","12.28%"
"Oct 6, 2021 @ 15:27:21.735","12.22%"
"Oct 6, 2021 @ 15:27:20.735","22.19%"
"Oct 6, 2021 @ 15:27:19.735","10.22%"
"Oct 6, 2021 @ 15:27:18.735","10.17%"
"Oct 6, 2021 @ 15:27:17.735","8.25%"
"Oct 6, 2021 @ 15:27:16.735","10.44%"
"Oct 6, 2021 @ 15:27:15.735","10.54%"
"Oct 6, 2021 @ 15:27:14.735","11.49%"
"Oct 6, 2021 @ 15:27:13.735","25.84%"
"Oct 6, 2021 @ 15:27:12.735","9.75%"
"Oct 6, 2021 @ 15:27:11.735","8.71%"
"Oct 6, 2021 @ 15:27:10.735","9.31%"
"Oct 6, 2021 @ 15:27:09.735","14.36%"
"Oct 6, 2021 @ 15:27:08.735","10.91%"
"Oct 6, 2021 @ 15:27:07.735","13.55%"
"Oct 6, 2021 @ 15:27:06.735","9.08%"
"Oct 6, 2021 @ 15:27:05.735","7.98%"
"Oct 6, 2021 @ 15:27:04.735","9.38%"
"Oct 6, 2021 @ 15:27:03.735","11.66%"
"Oct 6, 2021 @ 15:27:02.735","12.25%"
"Oct 6, 2021 @ 15:27:01.735","10.13%"
"Oct 6, 2021 @ 15:27:00.735","10.31%"
"Oct 6, 2021 @ 15:26:59.735","12.24%"
"Oct 6, 2021 @ 15:26:58.735","26.02%"
"Oct 6, 2021 @ 15:26:57.735","13.59%"
"Oct 6, 2021 @ 15:26:56.735","9.83%"
"Oct 6, 2021 @ 15:26:55.735","9.27%"
"Oct 6, 2021 @ 15:26:54.735","8.11%"
"Oct 6, 2021 @ 15:26:53.735","9.15%"
"Oct 6, 2021 @ 15:26:52.735","12.89%"
"Oct 6, 2021 @ 15:26:51.735","26.2%"
"Oct 6, 2021 @ 15:26:50.735","10.82%"
"Oct 6, 2021 @ 15:26:49.735","12.31%"
"Oct 6, 2021 @ 15:26:48.735","10.85%"
"Oct 6, 2021 @ 15:26:47.735","14.57%"
"Oct 6, 2021 @ 15:26:46.735","13.46%"
"Oct 6, 2021 @ 15:26:45.735","12.72%"
"Oct 6, 2021 @ 15:26:44.735","17.07%"
"Oct 6, 2021 @ 15:26:43.735","15.34%"
"Oct 6, 2021 @ 15:26:42.735","9.12%"
"Oct 6, 2021 @ 15:26:41.735","12.37%"
"Oct 6, 2021 @ 15:26:40.735","12.07%"
"Oct 6, 2021 @ 15:26:39.735","11.65%"
"Oct 6, 2021 @ 15:26:38.735","10.24%"
"Oct 6, 2021 @ 15:26:37.735","11.35%"
"Oct 6, 2021 @ 15:26:36.735","9.61%"
"Oct 6, 2021 @ 15:26:35.735","10.53%"
"Oct 6, 2021 @ 15:26:34.735","8.78%"
"Oct 6, 2021 @ 15:26:33.735","8.54%"
"Oct 6, 2021 @ 15:26:32.735","7.11%"
"Oct 6, 2021 @ 15:26:31.735","10.97%"
"Oct 6, 2021 @ 15:26:30.735","7.98%"
"Oct 6, 2021 @ 15:26:29.735","9.18%"
"Oct 6, 2021 @ 15:26:28.735","10.06%"
"Oct 6, 2021 @ 15:26:27.735","9.48%"
"Oct 6, 2021 @ 15:26:26.735","10.4%"
"Oct 6, 2021 @ 15:26:25.735","8.45%"
"Oct 6, 2021 @ 15:26:24.735","8.69%"
"Oct 6, 2021 @ 15:26:23.735","9.62%"
"Oct 6, 2021 @ 15:26:22.735","9.13%"
"Oct 6, 2021 @ 15:26:21.735","9.39%"
"Oct 6, 2021 @ 15:26:20.735","7.99%"
"Oct 6, 2021 @ 15:26:19.735","9.12%"
"Oct 6, 2021 @ 15:26:18.735","10.76%"
"Oct 6, 2021 @ 15:26:17.735","10.87%"
"Oct 6, 2021 @ 15:26:16.735","9.27%"
"Oct 6, 2021 @ 15:26:15.735","7.75%"
"Oct 6, 2021 @ 15:26:14.735","9.26%"
"Oct 6, 2021 @ 15:26:13.735","7.96%"
"Oct 6, 2021 @ 15:26:12.735","7.54%"
"Oct 6, 2021 @ 15:26:11.735","10.75%"
"Oct 6, 2021 @ 15:26:10.735","10.06%"
"Oct 6, 2021 @ 15:26:09.735","9.51%"
"Oct 6, 2021 @ 15:26:08.735","11.22%"
"Oct 6, 2021 @ 15:26:07.735","9.7%"
"Oct 6, 2021 @ 15:26:06.735","15.75%"
"Oct 6, 2021 @ 15:26:05.735","12.79%"
"Oct 6, 2021 @ 15:26:04.735","8.32%"
"Oct 6, 2021 @ 15:26:03.735","10.49%"
"Oct 6, 2021 @ 15:26:02.735","10.49%"
"Oct 6, 2021 @ 15:26:01.735","9.71%"
"Oct 6, 2021 @ 15:26:00.735","8.5%"
"Oct 6, 2021 @ 15:25:59.735","25.96%"
"Oct 6, 2021 @ 15:25:58.735","10.87%"
"Oct 6, 2021 @ 15:25:57.735","7.75%"
"Oct 6, 2021 @ 15:25:56.735","9.05%"
"Oct 6, 2021 @ 15:25:55.735","9.59%"
"Oct 6, 2021 @ 15:25:54.735","10.83%"
"Oct 6, 2021 @ 15:25:53.735","9.72%"
"Oct 6, 2021 @ 15:25:52.735","10.39%"
"Oct 6, 2021 @ 15:25:51.735","8.65%"
"Oct 6, 2021 @ 15:25:50.735","8.95%"
"Oct 6, 2021 @ 15:25:49.735","8.04%"
"Oct 6, 2021 @ 15:25:48.735","9.36%"
"Oct 6, 2021 @ 15:25:47.735","8.42%"
"Oct 6, 2021 @ 15:25:46.735","9.29%"
"Oct 6, 2021 @ 15:25:45.735","8.07%"
"Oct 6, 2021 @ 15:25:44.735","13.61%"
"Oct 6, 2021 @ 15:25:43.735","8.41%"
"Oct 6, 2021 @ 15:25:42.735","13.36%"
"Oct 6, 2021 @ 15:25:41.735","9.48%"
"Oct 6, 2021 @ 15:25:40.735","8.56%"
"Oct 6, 2021 @ 15:25:39.735","8.3%"
"Oct 6, 2021 @ 15:25:38.735","9.38%"
"Oct 6, 2021 @ 15:25:37.735","17.59%"
"Oct 6, 2021 @ 15:25:36.735","8.57%"
"Oct 6, 2021 @ 15:25:35.735","11.15%"
"Oct 6, 2021 @ 15:25:34.735","12.66%"
"Oct 6, 2021 @ 15:25:33.735","8.19%"
"Oct 6, 2021 @ 15:25:32.735","9%"
"Oct 6, 2021 @ 15:25:31.735","10.02%"
"Oct 6, 2021 @ 15:25:30.735","26.86%"
"Oct 6, 2021 @ 15:25:29.735","7.71%"
"Oct 6, 2021 @ 15:25:28.735","9.38%"
"Oct 6, 2021 @ 15:25:27.735","10.07%"
"Oct 6, 2021 @ 15:25:26.735","12.1%"
"Oct 6, 2021 @ 15:25:25.735","9.72%"
"Oct 6, 2021 @ 15:25:24.735","9.11%"
"Oct 6, 2021 @ 15:25:23.735","8.76%"
"Oct 6, 2021 @ 15:25:22.735","8.99%"
"Oct 6, 2021 @ 15:25:21.735","8.9%"
"Oct 6, 2021 @ 15:25:20.735","9.79%"
"Oct 6, 2021 @ 15:25:19.735","8.87%"
"Oct 6, 2021 @ 15:25:18.735","8.32%"
"Oct 6, 2021 @ 15:25:17.735","9.34%"
"Oct 6, 2021 @ 15:25:16.735","10.02%"
"Oct 6, 2021 @ 15:25:15.735","7.56%"
"Oct 6, 2021 @ 15:25:14.735","7.08%"
"Oct 6, 2021 @ 15:25:13.735","9.23%"
"Oct 6, 2021 @ 15:25:12.735","20.03%"
"Oct 6, 2021 @ 15:25:11.735","18.28%"
"Oct 6, 2021 @ 15:25:10.735","10.58%"
"Oct 6, 2021 @ 15:25:09.735","8.53%"
"Oct 6, 2021 @ 15:25:08.735","9.92%"
"Oct 6, 2021 @ 15:25:07.735","6.87%"
"Oct 6, 2021 @ 15:25:06.735","8.31%"
"Oct 6, 2021 @ 15:25:05.735","9.14%"
"Oct 6, 2021 @ 15:25:04.735","7.22%"
"Oct 6, 2021 @ 15:25:03.735","7.93%"
"Oct 6, 2021 @ 15:25:02.735","8.66%"
"Oct 6, 2021 @ 15:25:01.735","10.52%"
"Oct 6, 2021 @ 15:25:00.735","9%"
"Oct 6, 2021 @ 15:24:59.735","8.35%"
"Oct 6, 2021 @ 15:24:58.735","10.03%"
"Oct 6, 2021 @ 15:24:57.735","8.77%"
"Oct 6, 2021 @ 15:24:56.735","10.76%"
"Oct 6, 2021 @ 15:24:55.735","9.62%"
"Oct 6, 2021 @ 15:24:54.735","8.46%"
"Oct 6, 2021 @ 15:24:53.735","10.62%"
"Oct 6, 2021 @ 15:24:52.735","9.92%"
"Oct 6, 2021 @ 15:24:51.735","8.93%"
"Oct 6, 2021 @ 15:24:50.735","8.55%"
"Oct 6, 2021 @ 15:24:49.735","9.24%"
"Oct 6, 2021 @ 15:24:48.735","13.24%"
"Oct 6, 2021 @ 15:24:47.735","9.61%"
"Oct 6, 2021 @ 15:24:46.735","7.96%"
"Oct 6, 2021 @ 15:24:45.735","15.48%"
"Oct 6, 2021 @ 15:24:44.735","10.47%"
"Oct 6, 2021 @ 15:24:43.735","8.08%"
"Oct 6, 2021 @ 15:24:42.735","10.23%"
"Oct 6, 2021 @ 15:24:41.735","8.93%"
"Oct 6, 2021 @ 15:24:40.735","8.79%"
"Oct 6, 2021 @ 15:24:39.735","7.04%"
"Oct 6, 2021 @ 15:24:38.735","22.86%"
"Oct 6, 2021 @ 15:24:37.735","9.11%"
"Oct 6, 2021 @ 15:24:36.735","7.38%"
"Oct 6, 2021 @ 15:24:35.735","9%"
"Oct 6, 2021 @ 15:24:34.735","8.31%"
"Oct 6, 2021 @ 15:24:33.735","10.95%"
"Oct 6, 2021 @ 15:24:32.735","10.44%"
"Oct 6, 2021 @ 15:24:31.735","10.56%"
"Oct 6, 2021 @ 15:24:30.735","7.84%"
"Oct 6, 2021 @ 15:24:29.735","9.25%"
"Oct 6, 2021 @ 15:24:28.735","8.52%"
"Oct 6, 2021 @ 15:24:27.735","10.12%"
"Oct 6, 2021 @ 15:24:26.735","10.87%"
"Oct 6, 2021 @ 15:24:25.735","9.8%"
"Oct 6, 2021 @ 15:24:24.735","11.35%"
"Oct 6, 2021 @ 15:24:23.735","14.76%"
"Oct 6, 2021 @ 15:24:22.735","9.1%"
"Oct 6, 2021 @ 15:24:21.735","14.33%"
"Oct 6, 2021 @ 15:24:20.735","9.4%"
"Oct 6, 2021 @ 15:24:19.735","10.24%"
"Oct 6, 2021 @ 15:24:18.735","8.15%"
"Oct 6, 2021 @ 15:24:17.735","8.96%"
"Oct 6, 2021 @ 15:24:16.735","28.05%"
"Oct 6, 2021 @ 15:24:15.735","8.42%"
"Oct 6, 2021 @ 15:24:14.735","9.43%"
"Oct 6, 2021 @ 15:24:13.735","12.63%"
"Oct 6, 2021 @ 15:24:12.735","9.2%"
"Oct 6, 2021 @ 15:24:11.735","8.06%"
"Oct 6, 2021 @ 15:24:10.735","9.43%"
"Oct 6, 2021 @ 15:24:09.735","26.95%"
"Oct 6, 2021 @ 15:24:08.735","9.07%"
"Oct 6, 2021 @ 15:24:07.735","9.52%"
"Oct 6, 2021 @ 15:24:06.735","10.33%"
"Oct 6, 2021 @ 15:24:05.735","11.27%"
"Oct 6, 2021 @ 15:24:04.735","9.31%"
"Oct 6, 2021 @ 15:24:03.735","9.76%"
"Oct 6, 2021 @ 15:24:02.735","9.2%"
"Oct 6, 2021 @ 15:24:01.735","10.2%"
"Oct 6, 2021 @ 15:24:00.735","9.29%"
"Oct 6, 2021 @ 15:23:59.735","8.77%"
"Oct 6, 2021 @ 15:23:58.735","7.77%"
"Oct 6, 2021 @ 15:23:57.735","7.59%"
"Oct 6, 2021 @ 15:23:56.735","9.98%"
"Oct 6, 2021 @ 15:23:55.735","9.19%"
"Oct 6, 2021 @ 15:23:54.735","9.19%"
"Oct 6, 2021 @ 15:23:53.735","8.6%"
"Oct 6, 2021 @ 15:23:52.735","10.23%"
"Oct 6, 2021 @ 15:23:51.735","8.04%"
"Oct 6, 2021 @ 15:23:50.735","8.38%"
"Oct 6, 2021 @ 15:23:49.735","8.37%"
"Oct 6, 2021 @ 15:23:48.735","9.9%"
"Oct 6, 2021 @ 15:23:47.735","8.38%"
"Oct 6, 2021 @ 15:23:46.735","8.75%"
"Oct 6, 2021 @ 15:23:45.735","9.51%"
"Oct 6, 2021 @ 15:23:44.735","9.44%"
"Oct 6, 2021 @ 15:23:43.735","7.57%"
"Oct 6, 2021 @ 15:23:42.735","7.79%"
"Oct 6, 2021 @ 15:23:41.735","10.7%"
"Oct 6, 2021 @ 15:23:40.735","10.85%"
"Oct 6, 2021 @ 15:23:39.735","7.57%"
"Oct 6, 2021 @ 15:23:38.735","7.82%"
"Oct 6, 2021 @ 15:23:37.735","8.62%"
"Oct 6, 2021 @ 15:23:36.735","11.53%"
"Oct 6, 2021 @ 15:23:35.735","9.29%"
"Oct 6, 2021 @ 15:23:34.735","21.55%"
"Oct 6, 2021 @ 15:23:33.735","7.57%"
"Oct 6, 2021 @ 15:23:32.735","10.93%"
"Oct 6, 2021 @ 15:23:31.735","8.88%"
"Oct 6, 2021 @ 15:23:30.735","9.34%"
"Oct 6, 2021 @ 15:23:29.735","11.62%"
"Oct 6, 2021 @ 15:23:28.735","8.29%"
"Oct 6, 2021 @ 15:23:27.735","9.24%"
"Oct 6, 2021 @ 15:23:26.735","12.67%"
"Oct 6, 2021 @ 15:23:25.735","9.23%"
"Oct 6, 2021 @ 15:23:24.735","8.64%"
"Oct 6, 2021 @ 15:23:23.735","8.83%"
"Oct 6, 2021 @ 15:23:22.735","8.92%"
"Oct 6, 2021 @ 15:23:21.735","9.24%"
"Oct 6, 2021 @ 15:23:20.735","9.01%"
"Oct 6, 2021 @ 15:23:19.735","23.19%"
"Oct 6, 2021 @ 15:23:18.735","9.18%"
"Oct 6, 2021 @ 15:23:17.735","11.63%"
"Oct 6, 2021 @ 15:23:16.735","9.69%"
"Oct 6, 2021 @ 15:23:15.735","10.7%"
"Oct 6, 2021 @ 15:23:14.735","8.24%"
"Oct 6, 2021 @ 15:23:13.735","13%"
"Oct 6, 2021 @ 15:23:12.735","9.16%"
"Oct 6, 2021 @ 15:23:11.735","9.98%"
"Oct 6, 2021 @ 15:23:10.735","8.84%"
"Oct 6, 2021 @ 15:23:09.735","8.48%"
"Oct 6, 2021 @ 15:23:08.735","9.31%"
"Oct 6, 2021 @ 15:23:07.735","9.96%"
"Oct 6, 2021 @ 15:23:06.735","9.31%"
"Oct 6, 2021 @ 15:23:05.735","6.12%"
"Oct 6, 2021 @ 15:23:04.735","14.57%"
"Oct 6, 2021 @ 15:23:03.735","12.28%"
"Oct 6, 2021 @ 15:23:02.735","6.82%"
"Oct 6, 2021 @ 15:23:01.735","7.89%"
"Oct 6, 2021 @ 15:23:00.735","10.21%"
"Oct 6, 2021 @ 15:22:59.735","8.5%"
"Oct 6, 2021 @ 15:22:58.735","8.26%"
"Oct 6, 2021 @ 15:22:57.735","24.37%"
"Oct 6, 2021 @ 15:22:56.735","8.85%"
"Oct 6, 2021 @ 15:22:55.735","11.74%"
"Oct 6, 2021 @ 15:22:54.735","39.69%"
"Oct 6, 2021 @ 15:22:53.735","9.05%"
"Oct 6, 2021 @ 15:22:52.735","7.89%"
"Oct 6, 2021 @ 15:22:51.735","7.78%"
"Oct 6, 2021 @ 15:22:50.735","7.74%"
"Oct 6, 2021 @ 15:22:49.735","8.94%"
"Oct 6, 2021 @ 15:22:48.735","8.95%"
"Oct 6, 2021 @ 15:22:47.735","7.9%"
"Oct 6, 2021 @ 15:22:46.735","12.7%"
"Oct 6, 2021 @ 15:22:45.735","8.3%"
"Oct 6, 2021 @ 15:22:44.735","10.26%"
"Oct 6, 2021 @ 15:22:43.735","9.74%"
"Oct 6, 2021 @ 15:22:42.735","8.37%"
"Oct 6, 2021 @ 15:22:41.735","8.47%"
"Oct 6, 2021 @ 15:22:40.735","8.92%"
"Oct 6, 2021 @ 15:22:39.735","9.5%"
"Oct 6, 2021 @ 15:22:38.735","11.35%"
"Oct 6, 2021 @ 15:22:37.735","7.29%"
"Oct 6, 2021 @ 15:22:36.735","9.19%"
"Oct 6, 2021 @ 15:22:35.735","10.26%"
"Oct 6, 2021 @ 15:22:34.735","7.63%"
"Oct 6, 2021 @ 15:22:33.735","8.94%"
"Oct 6, 2021 @ 15:22:32.735","9.81%"
"Oct 6, 2021 @ 15:22:31.735","8.02%"
"Oct 6, 2021 @ 15:22:30.735","9.15%"
"Oct 6, 2021 @ 15:22:29.735","8.84%"
"Oct 6, 2021 @ 15:22:28.735","10.51%"
"Oct 6, 2021 @ 15:22:27.735","6.21%"
"Oct 6, 2021 @ 15:22:26.735","8.85%"
"Oct 6, 2021 @ 15:22:25.735","8.12%"
"Oct 6, 2021 @ 15:22:24.735","8.12%"
"Oct 6, 2021 @ 15:22:23.735","9.06%"
"Oct 6, 2021 @ 15:22:22.735","8.6%"
"Oct 6, 2021 @ 15:22:21.735","9.4%"
"Oct 6, 2021 @ 15:22:20.735","8%"
"Oct 6, 2021 @ 15:22:19.735","8.84%"
"Oct 6, 2021 @ 15:22:18.735","9.62%"
"Oct 6, 2021 @ 15:22:17.735","8.27%"
"Oct 6, 2021 @ 15:22:16.735","6.58%"
"Oct 6, 2021 @ 15:22:15.735","10.76%"
"Oct 6, 2021 @ 15:22:14.735","8.58%"
"Oct 6, 2021 @ 15:22:13.735","7.77%"
"Oct 6, 2021 @ 15:22:12.735","10.77%"
"Oct 6, 2021 @ 15:22:11.735","8.38%"
"Oct 6, 2021 @ 15:22:10.735","9.57%"
"Oct 6, 2021 @ 15:22:09.735","17.15%"
"Oct 6, 2021 @ 15:22:08.735","8.66%"
"Oct 6, 2021 @ 15:22:07.735","8.59%"
"Oct 6, 2021 @ 15:22:06.735","11.38%"
"Oct 6, 2021 @ 15:22:05.735","8.83%"
"Oct 6, 2021 @ 15:22:04.735","7.74%"
"Oct 6, 2021 @ 15:22:03.735","7.75%"
