"@timestamp","system.cpu.total.norm.pct"
"Mar 30, 2021 @ 07:55:27.019","100%"
"Mar 30, 2021 @ 07:55:28.019","100%"
"Mar 30, 2021 @ 07:55:29.020","100%"
"Mar 30, 2021 @ 07:55:30.019","100%"
"Mar 30, 2021 @ 07:55:31.019","100%"
"Mar 30, 2021 @ 07:55:32.019","100%"
"Mar 30, 2021 @ 07:55:33.019","100%"
"Mar 30, 2021 @ 07:55:34.019","100%"
"Mar 30, 2021 @ 07:55:35.019","100%"
"Mar 30, 2021 @ 07:55:36.019","100%"
"Mar 30, 2021 @ 07:55:37.019","100%"
"Mar 30, 2021 @ 07:55:38.019","98.48%"
"Mar 30, 2021 @ 07:55:39.019","29.3%"
"Mar 30, 2021 @ 07:55:40.019","16.37%"
"Mar 30, 2021 @ 07:55:41.019","1%"
"Mar 30, 2021 @ 07:55:42.019","0.25%"
"Mar 30, 2021 @ 07:55:43.019","0.75%"
"Mar 30, 2021 @ 07:55:44.019","0.25%"
"Mar 30, 2021 @ 07:55:45.019","0.75%"
"Mar 30, 2021 @ 07:55:46.019","0.5%"
"Mar 30, 2021 @ 07:55:47.019","1%"
"Mar 30, 2021 @ 07:55:48.019","0.25%"
"Mar 30, 2021 @ 07:55:49.019","1.01%"
"Mar 30, 2021 @ 07:55:50.019","1%"
"Mar 30, 2021 @ 07:55:51.019","0.25%"
"Mar 30, 2021 @ 07:55:52.019","0.5%"
"Mar 30, 2021 @ 07:55:53.019","0.75%"
"Mar 30, 2021 @ 07:55:54.019","0.5%"
"Mar 30, 2021 @ 07:55:55.019","0.75%"
"Mar 30, 2021 @ 07:55:56.019","0.75%"
"Mar 30, 2021 @ 07:55:57.019","0.25%"
"Mar 30, 2021 @ 07:55:58.019","0.75%"
"Mar 30, 2021 @ 07:55:59.019","0.5%"
