"@timestamp","system.cpu.total.norm.pct"
"Mar 30, 2021 @ 08:02:52.019","100%"
"Mar 30, 2021 @ 08:02:53.019","100%"
"Mar 30, 2021 @ 08:02:54.019","100%"
"Mar 30, 2021 @ 08:02:55.019","100%"
"Mar 30, 2021 @ 08:02:56.019","100%"
"Mar 30, 2021 @ 08:02:57.019","100%"
"Mar 30, 2021 @ 08:02:58.019","100%"
"Mar 30, 2021 @ 08:02:59.019","100%"
"Mar 30, 2021 @ 08:03:00.019","100%"
"Mar 30, 2021 @ 08:03:01.019","100%"
"Mar 30, 2021 @ 08:03:02.019","100%"
"Mar 30, 2021 @ 08:03:03.019","100%"
"Mar 30, 2021 @ 08:03:04.019","39.8%"
"Mar 30, 2021 @ 08:03:05.019","20.89%"
"Mar 30, 2021 @ 08:03:06.019","0.5%"
"Mar 30, 2021 @ 08:03:07.019","1%"
"Mar 30, 2021 @ 08:03:08.019","1%"
